Time (UTCG),Azimuth (deg),Elevation (deg),Range (km)
1 Mar 2024 16:56:41,290.359,7.862,1999.998569
1 Mar 2024 16:57:40,297.038,12.849,1664.14231
1 Mar 2024 16:58:40,307.435,18.992,1359.238579
1 Mar 2024 16:59:40,324.163,25.789,1122.563568
1 Mar 2024 17:00:40,349.328,30.374,1004.716976
1 Mar 2024 17:01:40,17.177,28.597,1047.083214
1 Mar 2024 17:02:40,38.015,22.299,1233.112365
1 Mar 2024 17:03:40,51.084,15.687,1510.08306
1 Mar 2024 17:04:40,59.354,10.117,1836.518461
1 Mar 2024 17:05:08,62.222,7.857,1999.990314
1 Mar 2024 18:37:47,301.817,7.869,1999.981528
1 Mar 2024 18:38:47,306.905,13.322,1636.785856
1 Mar 2024 18:39:47,315.119,20.498,1298.601891
1 Mar 2024 18:40:47,329.964,29.908,1014.784835
1 Mar 2024 18:41:47,358.148,38.969,843.785426
1 Mar 2024 18:42:47,36.1,38.093,856.886542
1 Mar 2024 18:43:47,62.169,28.518,1047.208788
1 Mar 2024 18:44:47,75.8,19.37,1340.841384
1 Mar 2024 18:45:47,83.45,12.453,1683.830177
1 Mar 2024 18:46:39,87.712,7.804,1999.983862
1 Mar 2024 20:18:27,291.856,7.844,1999.999919
1 Mar 2024 20:19:27,289.533,13.667,1615.119546
1 Mar 2024 20:20:27,285.42,21.885,1245.162465
1 Mar 2024 20:21:27,276.617,34.713,912.940213
1 Mar 2024 20:22:27,250.01,53.95,678.628026
1 Mar 2024 20:23:27,180.765,56.746,658.132497
1 Mar 2024 20:24:27,148.089,37.272,866.822732
1 Mar 2024 20:25:27,137.897,23.414,1189.12793
1 Mar 2024 20:26:27,133.311,14.649,1555.145613
1 Mar 2024 20:27:27,130.753,8.528,1939.278866
1 Mar 2024 20:27:36,130.455,7.723,1999.980867
1 Mar 2024 22:00:58,252.273,7.763,1999.999957
1 Mar 2024 22:01:57,240.243,9.714,1855.80557
1 Mar 2024 22:02:57,226.559,10.6,1794.440526
1 Mar 2024 22:03:57,212.631,10.106,1826.22177
1 Mar 2024 22:04:57,199.903,8.398,1946.373219
1 Mar 2024 22:05:16,196.309,7.686,1999.98967
2 Mar 2024 13:31:43,220.642,7.762,1999.979665
2 Mar 2024 13:32:42,216.563,13.326,1630.247836
2 Mar 2024 13:33:42,209.637,20.906,1278.798679
2 Mar 2024 13:34:42,196.253,31.477,976.930158
2 Mar 2024 13:35:42,167.287,43.093,785.899454
2 Mar 2024 13:36:42,123.279,42.687,791.472295
2 Mar 2024 13:37:42,95.346,30.943,990.334645
2 Mar 2024 13:38:42,82.449,20.547,1295.871272
2 Mar 2024 13:39:42,75.744,13.096,1649.023432
2 Mar 2024 13:40:38,71.96,7.861,1999.990971
2 Mar 2024 15:12:21,265.798,7.829,1999.979311
2 Mar 2024 15:13:21,269.952,13.419,1629.299141
2 Mar 2024 15:14:21,276.814,21.032,1277.535189
2 Mar 2024 15:15:21,289.901,31.773,973.108137
2 Mar 2024 15:16:21,318.668,44.083,775.69107
2 Mar 2024 15:17:21,4.569,44.323,773.043822
2 Mar 2024 15:18:21,33.897,32.111,966.718388
2 Mar 2024 15:19:21,47.236,21.295,1269.303143
2 Mar 2024 15:20:21,54.212,13.626,1620.073815
2 Mar 2024 15:21:21,58.457,7.967,1992.751178
2 Mar 2024 15:21:22,58.522,7.873,1999.978101
2 Mar 2024 16:53:55,294.978,7.87,1999.983212
2 Mar 2024 16:54:54,301.795,12.846,1664.731851
2 Mar 2024 16:55:54,312.339,18.919,1362.577106
2 Mar 2024 16:56:54,329.171,25.551,1129.669773
2 Mar 2024 16:57:54,354.147,29.891,1015.962758
2 Mar 2024 16:58:54,21.488,28.049,1060.960667
2 Mar 2024 16:59:54,41.992,21.889,1247.466419
2 Mar 2024 17:00:54,54.96,15.409,1523.857988
2 Mar 2024 17:01:54,63.223,9.922,1849.493066
2 Mar 2024 17:02:20,65.895,7.852,1999.977881
2 Mar 2024 18:34:51,301.284,7.869,1999.982774
2 Mar 2024 18:35:50,305.185,13.48,1627.735983
2 Mar 2024 18:36:50,311.644,21.187,1272.535733
2 Mar 2024 18:37:50,324.115,32.276,962.455129
2 Mar 2024 18:38:50,352.814,45.642,757.126634
2 Mar 2024 18:39:50,41.658,46.317,749.391938
2 Mar 2024 18:40:50,71.997,33.109,944.200588
2 Mar 2024 18:41:50,85.106,21.739,1249.741298
2 Mar 2024 18:42:50,91.8,13.84,1603.159931
2 Mar 2024 18:43:50,95.821,8.077,1978.011011
2 Mar 2024 18:43:53,96.005,7.789,1999.974238
2 Mar 2024 20:15:36,286.907,7.837,1999.993166
2 Mar 2024 20:16:35,282.414,13.285,1636.11617
2 Mar 2024 20:17:35,274.807,20.621,1291.01621
2 Mar 2024 20:18:35,260.507,30.46,999.260831
2 Mar 2024 20:19:35,231.894,40.309,821.502462
2 Mar 2024 20:20:35,192.117,39.337,834.854466
2 Mar 2024 20:21:35,165.81,28.975,1031.855943
2 Mar 2024 20:22:35,152.714,19.437,1332.889972
2 Mar 2024 20:23:35,145.615,12.373,1682.17932
2 Mar 2024 20:24:26,141.799,7.709,1999.99049
3 Mar 2024 11:50:36,168.642,7.738,1999.986295
3 Mar 2024 11:51:35,156.952,10.131,1827.858234
3 Mar 2024 11:52:35,143.133,11.565,1735.338834
3 Mar 2024 11:53:35,128.509,11.539,1738.096664
3 Mar 2024 11:54:35,114.778,10.065,1835.791944
3 Mar 2024 11:55:31,103.84,7.815,1999.987121
3 Mar 2024 13:28:34,231.816,7.777,1999.991137
3 Mar 2024 13:29:34,229.921,13.613,1615.062318
3 Mar 2024 13:30:34,226.555,21.937,1242.123573
3 Mar 2024 13:31:34,219.252,35.185,904.560133
3 Mar 2024 13:32:34,195.282,56.499,661.308374
3 Mar 2024 13:33:34,115.52,61.056,633.754056
3 Mar 2024 13:34:34,82.42,38.992,843.377641
3 Mar 2024 13:35:34,73.488,24.243,1168.338336
3 Mar 2024 13:36:34,69.64,15.17,1536.310346
3 Mar 2024 13:37:34,67.555,8.916,1921.73632
3 Mar 2024 13:37:46,67.251,7.869,1999.999849
3 Mar 2024 15:09:36,273.93,7.844,1999.992464
3 Mar 2024 15:10:36,279.197,13.254,1639.673782
3 Mar 2024 15:11:36,287.687,20.33,1304.896591
3 Mar 2024 15:12:36,302.84,29.439,1026.288161
3 Mar 2024 15:13:36,330.73,37.867,861.672301
3 Mar 2024 15:14:36,7.164,36.85,878.345274
3 Mar 2024 15:15:36,32.547,27.799,1067.749172
3 Mar 2024 15:16:36,46.193,19.01,1358.953929
3 Mar 2024 15:17:36,53.981,12.265,1699.611424
3 Mar 2024 15:18:26,58.2,7.874,1999.999712
3 Mar 2024 16:51:06,298.398,7.875,1999.985811
3 Mar 2024 16:52:05,305.041,12.887,1662.623747
3 Mar 2024 16:53:05,315.381,19.068,1356.543491
3 Mar 2024 16:54:05,332.082,25.948,1118.245439
3 Mar 2024 16:55:05,357.373,30.642,998.705826
3 Mar 2024 16:56:05,25.486,28.871,1040.213409
3 Mar 2024 16:57:05,46.47,22.485,1226.409641
3 Mar 2024 16:58:05,59.565,15.798,1503.977401
3 Mar 2024 16:59:05,67.821,10.185,1831.061146
3 Mar 2024 16:59:34,70.758,7.844,1999.980675
3 Mar 2024 18:31:53,299.78,7.868,1999.980107
3 Mar 2024 18:32:52,302.224,13.603,1620.599677
3 Mar 2024 18:33:52,306.333,21.781,1250.711729
3 Mar 2024 18:34:52,314.747,34.592,916.79021
3 Mar 2024 18:35:52,339.93,54.386,676.709339
3 Mar 2024 18:36:52,52.252,58.761,646.657318
3 Mar 2024 18:37:52,86.763,38.501,849.380689
3 Mar 2024 18:38:52,97.131,24.123,1169.061269
3 Mar 2024 18:39:52,101.846,15.129,1533.470944
3 Mar 2024 18:40:52,104.562,8.894,1916.300953
3 Mar 2024 18:41:05,105.006,7.773,1999.990598
3 Mar 2024 20:12:50,280.624,7.827,1999.986592
3 Mar 2024 20:13:50,273.767,12.809,1662.831804
3 Mar 2024 20:14:50,263.041,18.794,1363.262659
3 Mar 2024 20:15:50,245.918,25.116,1137.683028
3 Mar 2024 20:16:50,221.123,28.81,1036.645192
3 Mar 2024 20:17:50,194.966,26.521,1095.516786
3 Mar 2024 20:18:50,175.689,20.461,1292.386741
3 Mar 2024 20:19:50,163.499,14.236,1575.740248
3 Mar 2024 20:20:50,155.733,8.951,1906.537536
3 Mar 2024 20:21:06,154.142,7.697,1999.991351
4 Mar 2024 11:46:29,187.188,7.738,1999.986533
4 Mar 2024 11:47:29,177.301,11.605,1731.573431
4 Mar 2024 11:48:29,163.924,15.21,1527.966287
4 Mar 2024 11:49:29,147.031,17.508,1418.409038
4 Mar 2024 11:50:29,128.661,17.377,1425.306461
4 Mar 2024 11:51:29,112.107,14.898,1547.158949
4 Mar 2024 11:52:29,99.161,11.242,1759.916023
4 Mar 2024 11:53:22,90.61,7.838,1999.993404
4 Mar 2024 13:25:34,242.274,7.794,1999.975135
4 Mar 2024 13:26:33,242.412,13.669,1612.995465
4 Mar 2024 13:27:33,242.561,22.192,1234.050125
4 Mar 2024 13:28:33,242.732,36.312,885.475266
4 Mar 2024 13:29:33,243.006,63.125,623.009911
4 Mar 2024 13:30:33,62.539,74.878,580.160329
4 Mar 2024 13:31:33,62.986,42.634,793.427209
4 Mar 2024 13:32:33,63.186,25.695,1125.055393
4 Mar 2024 13:33:33,63.363,15.948,1497.567835
4 Mar 2024 13:34:33,63.535,9.422,1885.87661
4 Mar 2024 13:34:50,63.586,7.876,1999.978458
4 Mar 2024 15:06:52,281.215,7.857,1999.982905
4 Mar 2024 15:07:52,287.307,13.098,1649.480557
4 Mar 2024 15:08:52,296.903,19.705,1330.123586
4 Mar 2024 15:09:52,313.123,27.564,1073.795313
4 Mar 2024 15:10:52,339.715,33.696,935.150083
4 Mar 2024 15:11:52,11.042,32.13,966.762415
4 Mar 2024 15:12:52,33.784,24.728,1154.598313
4 Mar 2024 15:13:52,47.179,17.204,1438.159196
4 Mar 2024 15:14:52,55.287,11.119,1771.255854
4 Mar 2024 15:15:31,58.932,7.874,1999.989617
4 Mar 2024 16:48:14,300.621,7.879,1999.982196
4 Mar 2024 16:49:14,306.933,13.081,1651.479357
4 Mar 2024 16:50:14,316.792,19.564,1336.280627
4 Mar 2024 16:51:14,333.227,27.118,1085.709488
4 Mar 2024 16:52:14,359.485,32.753,953.493371
4 Mar 2024 16:53:14,29.765,31.066,988.892298
4 Mar 2024 16:54:14,51.906,23.976,1176.795383
4 Mar 2024 16:55:14,65.185,16.719,1458.930668
4 Mar 2024 16:56:14,73.323,10.783,1790.536583
4 Mar 2024 16:56:50,76.743,7.835,1999.982073
4 Mar 2024 18:28:55,297.347,7.865,1999.971477
4 Mar 2024 18:29:55,298.1,13.769,1611.025719
4 Mar 2024 18:30:55,299.286,22.276,1232.897188
4 Mar 2024 18:31:55,301.693,36.333,885.537752
4 Mar 2024 18:32:55,310.805,62.623,625.127431
4 Mar 2024 18:33:55,90.631,72.917,584.358538
4 Mar 2024 18:34:55,109.098,42.115,797.819169
4 Mar 2024 18:35:55,112.273,25.415,1129.084747
4 Mar 2024 18:36:55,113.654,15.744,1501.338456
4 Mar 2024 18:37:55,114.467,9.251,1889.530082
4 Mar 2024 18:38:12,114.643,7.757,1999.981422
4 Mar 2024 20:10:14,272.457,7.813,1999.984202
4 Mar 2024 20:11:14,263.291,11.981,1711.401187
4 Mar 2024 20:12:14,250.358,16.174,1480.646493
4 Mar 2024 20:13:14,233.09,19.283,1340.830346
4 Mar 2024 20:14:14,213.235,19.731,1321.657527
4 Mar 2024 20:15:14,194.876,17.218,1427.98829
4 Mar 2024 20:16:14,180.653,13.164,1635.100268
4 Mar 2024 20:17:14,170.451,8.899,1909.773765
4 Mar 2024 20:17:32,168.041,7.69,1999.986807
5 Mar 2024 11:42:49,201.78,7.745,1999.986584
5 Mar 2024 11:43:49,194.14,12.549,1674.400494
5 Mar 2024 11:44:49,182.604,18.045,1393.920409
5 Mar 2024 11:45:49,165.19,23.35,1193.288743
5 Mar 2024 11:46:49,141.917,25.849,1117.4113
5 Mar 2024 11:47:49,118.567,23.478,1190.745715
5 Mar 2024 11:48:49,101.027,18.224,1389.684798
5 Mar 2024 11:49:49,89.414,12.734,1669.36382
5 Mar 2024 11:50:49,81.738,7.914,1995.319205
5 Mar 2024 11:50:50,81.652,7.854,1999.989141
5 Mar 2024 13:22:39,252.101,7.811,1999.993345
5 Mar 2024 13:23:38,254.025,13.603,1617.805265
5 Mar 2024 13:24:38,257.276,21.919,1244.501916
5 Mar 2024 13:25:38,264.043,35.223,905.149617
5 Mar 2024 13:26:38,286.21,57.284,656.943649
5 Mar 2024 13:27:38,11.567,63.443,622.122515
5 Mar 2024 13:28:38,45.674,40.092,828.100488
5 Mar 2024 13:29:38,54.38,24.812,1151.719338
5 Mar 2024 13:30:38,58.232,15.533,1518.741999
5 Mar 2024 13:31:38,60.45,9.184,1903.210539
5 Mar 2024 13:31:53,60.868,7.88,1999.990226
5 Mar 2024 15:04:08,287.524,7.867,1999.990046
5 Mar 2024 15:05:07,294.068,12.92,1660.465067
5 Mar 2024 15:06:07,304.285,19.178,1352.043898
5 Mar 2024 15:07:07,320.916,26.225,1110.653403
5 Mar 2024 15:08:07,346.424,31.149,987.910016
5 Mar 2024 15:09:07,15.037,29.415,1027.719749
5 Mar 2024 15:10:07,36.309,22.878,1214.050339
5 Mar 2024 15:11:07,49.467,16.061,1492.46397
5 Mar 2024 15:12:07,57.711,10.371,1820.402882
5 Mar 2024 15:12:38,60.794,7.872,1999.989846
5 Mar 2024 16:45:20,301.692,7.881,1999.976614
5 Mar 2024 16:46:19,307.226,13.202,1644.562017
5 Mar 2024 16:47:19,316.093,20.105,1314.719258
5 Mar 2024 16:48:19,331.615,28.765,1043.049936
5 Mar 2024 16:49:19,359.035,36.358,886.312711
5 Mar 2024 16:50:19,33.582,35.162,906.939213
5 Mar 2024 16:51:19,58.091,26.734,1094.929394
5 Mar 2024 16:52:19,71.72,18.387,1383.182207
5 Mar 2024 16:53:19,79.652,11.859,1721.294533
5 Mar 2024 16:54:05,83.741,7.823,1999.978242
5 Mar 2024 18:25:59,293.98,7.861,1999.968532
5 Mar 2024 18:26:58,292.775,13.689,1615.06408
5 Mar 2024 18:27:58,290.546,22.101,1238.612236
5 Mar 2024 18:28:58,285.537,35.779,894.697311
5 Mar 2024 18:29:58,267.037,59.734,640.563391
5 Mar 2024 18:30:58,166.619,67.005,604.356966
5 Mar 2024 18:31:58,135.864,40.736,815.764902
5 Mar 2024 18:32:58,129.295,24.872,1144.490292
5 Mar 2024 18:33:58,126.594,15.447,1515.229749
5 Mar 2024 18:34:58,125.155,9.052,1902.58573
5 Mar 2024 18:35:13,124.899,7.742,1999.98132
5 Mar 2024 20:07:56,260.98,7.791,1999.989883
5 Mar 2024 20:08:55,249.837,10.678,1792.722733
5 Mar 2024 20:09:55,235.977,12.784,1660.342229
5 Mar 2024 20:10:55,220.479,13.376,1624.889066
5 Mar 2024 20:11:55,205.321,12.201,1692.505565
5 Mar 2024 20:12:55,192.245,9.728,1851.60504
5 Mar 2024 20:13:36,184.928,7.69,1999.991285
6 Mar 2024 11:39:24,214.521,7.756,1999.979695
6 Mar 2024 11:40:24,209.241,13.135,1640.903516
6 Mar 2024 11:41:24,200.57,20.135,1308.108654
6 Mar 2024 11:42:24,185.053,28.944,1035.042737
6 Mar 2024 11:43:24,157.275,36.553,880.719143
6 Mar 2024 11:44:24,122.683,34.996,908.540514
6 Mar 2024 11:45:24,98.793,26.359,1104.773282
6 Mar 2024 11:46:24,85.775,18.019,1399.790168
6 Mar 2024 11:47:24,78.338,11.539,1743.350389
6 Mar 2024 11:48:06,74.871,7.865,1999.984955
6 Mar 2024 13:19:49,261.302,7.827,1999.971173
6 Mar 2024 13:20:48,264.767,13.504,1624.473527
6 Mar 2024 13:21:48,270.558,21.39,1264.370121
6 Mar 2024 13:22:48,281.993,33.06,946.707522
6 Mar 2024 13:23:48,310.362,48.21,731.029723
6 Mar 2024 13:24:48,4.443,49.681,717.198083
6 Mar 2024 13:25:48,36.227,34.796,914.39819
6 Mar 2024 13:26:48,48.824,22.584,1224.051303
6 Mar 2024 13:27:48,55.052,14.355,1580.581827
6 Mar 2024 13:28:48,58.755,8.445,1957.540899
6 Mar 2024 13:28:55,59.077,7.883,1999.996844
6 Mar 2024 15:01:22,292.74,7.876,1999.983015
6 Mar 2024 15:02:21,299.526,12.855,1664.763655
6 Mar 2024 15:03:21,310.039,18.944,1362.096938
6 Mar 2024 15:04:21,326.847,25.612,1128.467636
6 Mar 2024 15:05:21,351.856,30.004,1013.928885
6 Mar 2024 15:06:21,19.296,28.179,1058.334517
6 Mar 2024 15:07:21,39.869,21.992,1244.641203
6 Mar 2024 15:08:21,52.86,15.485,1521.044015
6 Mar 2024 15:09:21,61.127,9.979,1846.743939
6 Mar 2024 15:09:48,63.843,7.868,1999.982432
6 Mar 2024 16:42:23,301.686,7.882,1999.972027
6 Mar 2024 16:43:22,306.189,13.362,1635.360812
6 Mar 2024 16:44:22,313.593,20.778,1288.697179
6 Mar 2024 16:45:22,327.384,30.946,991.755753
6 Mar 2024 16:46:22,355.86,41.862,803.52409
6 Mar 2024 16:47:22,38.173,41.707,805.214055
6 Mar 2024 16:48:22,66.305,30.704,995.907126
6 Mar 2024 16:49:22,79.92,20.568,1294.147324
6 Mar 2024 16:50:22,87.239,13.183,1641.585104
6 Mar 2024 16:51:20,91.622,7.81,1999.982841
6 Mar 2024 18:23:05,289.61,7.854,1999.977847
6 Mar 2024 18:24:04,286.257,13.504,1624.943154
6 Mar 2024 18:25:04,280.431,21.356,1264.755058
6 Mar 2024 18:26:04,268.665,32.867,948.840568
6 Mar 2024 18:27:04,239.788,47.254,738.419617
6 Mar 2024 18:28:04,188.064,47.826,732.041339
6 Mar 2024 18:29:04,157.783,33.515,933.905017
6 Mar 2024 18:30:04,145.497,21.752,1246.115844
6 Mar 2024 18:31:04,139.456,13.74,1604.701982
6 Mar 2024 18:32:04,135.947,7.94,1983.665359
6 Mar 2024 18:32:07,135.831,7.726,1999.999879
6 Mar 2024 20:06:36,238.158,7.75,1999.994477
6 Mar 2024 20:07:35,225.742,8.294,1957.216083
6 Mar 2024 20:08:35,213.109,7.735,1998.204036
6 Mar 2024 20:08:36,212.847,7.712,1999.99477
7 Mar 2024 9:59:09,154.517,7.747,1999.993493
7 Mar 2024 10:00:08,142.182,8.95,1911.357982
7 Mar 2024 10:01:08,128.993,9.03,1906.873824
7 Mar 2024 10:02:08,116.366,7.939,1989.111754
7 Mar 2024 10:02:13,115.339,7.799,1999.99839
7 Mar 2024 11:36:11,226.132,7.77,1999.983696
7 Mar 2024 11:37:10,223.132,13.472,1622.568001
7 Mar 2024 11:38:10,217.911,21.472,1258.52778
7 Mar 2024 11:39:10,207.188,33.494,936.088177
7 Mar 2024 11:40:10,178.93,49.631,715.980386
7 Mar 2024 11:41:10,121.833,51.113,703.154349
7 Mar 2024 11:42:10,90.223,35.163,906.489686
7 Mar 2024 11:43:10,78.486,22.609,1221.979919
7 Mar 2024 11:44:10,72.928,14.288,1583.138698
7 Mar 2024 11:45:10,69.773,8.349,1963.933015
7 Mar 2024 11:45:16,69.548,7.874,1999.982443
7 Mar 2024 13:17:01,269.82,7.842,1999.979134
7 Mar 2024 13:18:01,274.541,13.342,1634.633893
7 Mar 2024 13:19:01,282.255,20.693,1291.099095
7 Mar 2024 13:20:01,296.488,30.607,999.316893
7 Mar 2024 13:21:01,324.953,40.808,818.290559
7 Mar 2024 13:22:01,5.521,40.328,825.224291
7 Mar 2024 13:23:01,32.797,29.905,1016.201733
7 Mar 2024 13:24:01,46.419,20.171,1312.687397
7 Mar 2024 13:25:01,53.877,12.974,1658.215046
7 Mar 2024 13:25:57,58.238,7.885,1999.990303
7 Mar 2024 14:58:33,296.78,7.882,1999.999671
7 Mar 2024 14:59:33,303.592,12.898,1662.578404
7 Mar 2024 15:00:33,314.104,19.008,1359.651432
7 Mar 2024 15:01:33,330.94,25.709,1125.771701
7 Mar 2024 15:02:33,356.036,30.122,1011.212315
7 Mar 2024 15:03:33,23.568,28.268,1056.019473
7 Mar 2024 15:04:33,44.16,22.035,1242.943238
7 Mar 2024 15:05:33,57.133,15.502,1519.907691
7 Mar 2024 15:06:33,65.377,9.983,1846.051233
7 Mar 2024 15:07:00,68.093,7.861,1999.990772
7 Mar 2024 16:39:25,300.677,7.881,1999.980259
7 Mar 2024 16:40:24,303.907,13.557,1624.145443
7 Mar 2024 16:41:24,309.306,21.509,1261.418009
7 Mar 2024 16:42:24,320.059,33.456,939.213786
7 Mar 2024 16:43:24,347.932,49.677,716.625408
7 Mar 2024 16:44:24,45.617,51.76,697.855488
7 Mar 2024 16:45:24,78.31,35.717,895.924523
7 Mar 2024 16:46:24,90.519,22.956,1208.085822
7 Mar 2024 16:47:24,96.417,14.518,1566.824355
7 Mar 2024 16:48:24,99.884,8.516,1945.592859
7 Mar 2024 16:48:32,100.263,7.794,1999.99018
7 Mar 2024 18:20:15,284.064,7.846,1999.976205
7 Mar 2024 18:21:15,278.362,13.172,1643.129355
7 Mar 2024 18:22:15,269.113,19.94,1317.838266
7 Mar 2024 18:23:15,252.979,28.105,1056.266931
7 Mar 2024 18:24:15,225.749,34.489,916.108514
7 Mar 2024 18:25:15,193.67,32.55,953.084113
7 Mar 2024 18:26:15,171.15,24.656,1150.078472
7 Mar 2024 18:27:15,158.319,16.921,1442.380751
7 Mar 2024 18:28:15,150.747,10.77,1782.871595
7 Mar 2024 18:28:51,147.606,7.714,1999.981776
8 Mar 2024 9:54:31,178.348,7.734,1999.984524
8 Mar 2024 9:55:30,167.606,10.886,1777.360196
8 Mar 2024 9:56:30,153.832,13.419,1624.50811
8 Mar 2024 9:57:30,137.932,14.463,1568.187546
8 Mar 2024 9:58:30,121.964,13.56,1618.823962
8 Mar 2024 9:59:30,108.041,11.117,1767.151959
8 Mar 2024 10:00:30,96.997,7.947,1991.035171
8 Mar 2024 10:00:32,96.659,7.831,1999.981425
8 Mar 2024 11:33:05,236.937,7.786,1999.991058
8 Mar 2024 11:34:05,236.047,13.674,1612.286366
8 Mar 2024 11:35:05,234.407,22.162,1234.794874
8 Mar 2024 11:36:05,230.678,36.091,889.09757
8 Mar 2024 11:37:05,216.088,61.348,632.16083
8 Mar 2024 11:38:05,100.052,69.982,594.641521
8 Mar 2024 11:39:05,73.465,41.535,807.793354
8 Mar 2024 11:40:05,68.514,25.256,1138.068121
8 Mar 2024 11:41:05,66.549,15.71,1509.650997
8 Mar 2024 11:42:05,65.543,9.265,1897.413312
8 Mar 2024 11:42:21,65.363,7.881,1999.97176
8 Mar 2024 13:14:16,277.554,7.856,1999.982187
8 Mar 2024 13:15:16,283.274,13.199,1643.686189
8 Mar 2024 13:16:16,292.369,20.043,1316.862486
8 Mar 2024 13:17:16,308.154,28.501,1049.92274
8 Mar 2024 13:18:16,335.438,35.652,899.26719
8 Mar 2024 13:19:16,9.023,34.29,924.226607
8 Mar 2024 13:20:16,32.949,26.16,1112.927256
8 Mar 2024 13:21:16,46.482,18.065,1400.124352
8 Mar 2024 13:22:16,54.455,11.674,1736.823519
8 Mar 2024 13:23:00,58.414,7.886,1999.977877
8 Mar 2024 14:55:42,299.618,7.887,1999.983017
8 Mar 2024 14:56:42,306.159,12.999,1656.901099
8 Mar 2024 14:57:42,316.327,19.31,1347.305321
8 Mar 2024 14:58:42,332.961,26.461,1104.381676
8 Mar 2024 14:59:42,358.67,31.504,980.279143
8 Mar 2024 15:00:42,27.612,29.739,1019.874673
8 Mar 2024 15:01:42,49.022,23.074,1207.062758
8 Mar 2024 15:02:42,62.176,16.165,1486.597889
8 Mar 2024 15:03:42,70.379,10.425,1815.553041
8 Mar 2024 15:04:14,73.505,7.853,1999.989827
8 Mar 2024 16:36:26,298.724,7.879,1999.991827
8 Mar 2024 16:37:26,300.409,13.765,1612.244753
8 Mar 2024 16:38:26,303.2,22.168,1237.634377
8 Mar 2024 16:39:26,309.025,35.767,896.094918
8 Mar 2024 16:40:26,329.186,59.152,644.987054
8 Mar 2024 16:41:26,64.638,65.837,610.252025
8 Mar 2024 16:42:26,96.683,40.529,820.025311
8 Mar 2024 16:43:26,104.117,24.86,1146.749388
8 Mar 2024 16:44:26,107.362,15.483,1515.843172
8 Mar 2024 16:45:26,109.22,9.101,1901.82661
8 Mar 2024 16:45:41,109.572,7.779,1999.97386
8 Mar 2024 18:17:33,276.976,7.834,1999.992639
8 Mar 2024 18:18:32,269.021,12.456,1684.204077
8 Mar 2024 18:19:32,257.112,17.623,1414.480604
8 Mar 2024 18:20:32,239.656,22.326,1227.691626
8 Mar 2024 18:21:32,217.254,24.193,1165.224206
8 Mar 2024 18:22:32,195.297,21.746,1246.089008
8 Mar 2024 18:23:32,178.641,16.837,1446.115148
8 Mar 2024 18:24:32,167.34,11.692,1723.649946
8 Mar 2024 18:25:24,160.593,7.705,1999.97727
9 Mar 2024 9:50:39,194.518,7.737,1999.978531
9 Mar 2024 9:51:38,185.832,12.044,1704.391679
9 Mar 2024 9:52:38,173.253,16.6,1459.410949
9 Mar 2024 9:53:38,155.925,20.284,1302.326024
9 Mar 2024 9:54:38,135.246,21.245,1267.042779
9 Mar 2024 9:55:38,115.724,18.821,1363.258699
9 Mar 2024 9:56:38,100.671,14.55,1566.677579
9 Mar 2024 9:57:38,90.063,10.027,1841.533317
9 Mar 2024 9:58:09,85.953,7.85,1999.999879
9 Mar 2024 11:30:07,247.08,7.802,1999.97009
9 Mar 2024 11:31:06,248.108,13.642,1615.137511
9 Mar 2024 11:32:06,249.814,22.102,1237.717274
9 Mar 2024 11:33:06,253.37,35.986,891.504688
9 Mar 2024 11:34:06,266.536,61.372,632.433572
9 Mar 2024 11:35:06,27.77,71.264,590.738682
9 Mar 2024 11:36:06,53.791,42.066,801.17663
9 Mar 2024 11:37:06,58.605,25.536,1130.254924
9 Mar 2024 11:38:06,60.682,15.891,1501.063447
9 Mar 2024 11:39:06,61.897,9.401,1888.159938
9 Mar 2024 11:39:23,62.162,7.886,1999.993893
9 Mar 2024 13:11:31,284.381,7.867,1999.980103
9 Mar 2024 13:12:31,290.775,13.046,1653.197237
9 Mar 2024 13:13:31,300.748,19.476,1340.052991
9 Mar 2024 13:14:31,317.265,26.891,1092.424154
9 Mar 2024 13:15:31,343.328,32.31,963.460518
9 Mar 2024 13:16:31,13.098,30.596,1000.643977
9 Mar 2024 13:17:31,34.957,23.674,1188.333664
9 Mar 2024 13:18:31,48.191,16.552,1469.407704
9 Mar 2024 13:19:31,56.36,10.693,1799.840612
9 Mar 2024 13:20:05,59.681,7.884,1999.982416
9 Mar 2024 14:52:48,301.278,7.89,1999.972889
9 Mar 2024 14:53:48,307.25,13.147,1648.410294
9 Mar 2024 14:54:48,316.688,19.82,1326.680841
9 Mar 2024 14:55:48,332.762,27.855,1066.779196
9 Mar 2024 14:56:48,359.551,34.295,923.873378
9 Mar 2024 14:57:48,31.568,32.798,952.801712
9 Mar 2024 14:58:48,54.702,25.173,1140.507609
9 Mar 2024 14:59:48,68.16,17.463,1425.0948
9 Mar 2024 15:00:48,76.23,11.274,1759.40987
9 Mar 2024 15:01:28,79.989,7.842,1999.989613
9 Mar 2024 16:33:28,295.846,7.875,1999.981157
9 Mar 2024 16:34:27,295.682,13.707,1615.131031
9 Mar 2024 16:35:27,295.269,22.198,1236.204393
9 Mar 2024 16:36:27,294.171,36.242,887.528036
9 Mar 2024 16:37:27,289.294,62.787,624.598666
9 Mar 2024 16:38:27,133.144,74.404,580.579929
9 Mar 2024 16:39:27,121.958,42.517,792.980766
9 Mar 2024 16:40:27,120.364,25.589,1124.401798
