Time (UTCG),Azimuth (deg),Elevation (deg),Range (km)
25 Mar 2024 05:41:52.259,265.598,7.819,1999.999988
25 Mar 2024 05:42:52.000,268.188,13.621,1617.365711
25 Mar 2024 05:43:52.000,272.524,21.812,1248.764453
25 Mar 2024 05:44:52.000,281.400,34.576,917.262913
25 Mar 2024 05:45:52.000,307.466,53.855,681.513333
25 Mar 2024 05:46:52.000,17.184,57.530,655.794924
25 Mar 2024 05:47:52.000,51.167,38.031,859.210591
25 Mar 2024 05:48:52.000,61.826,23.973,1178.014457
25 Mar 2024 05:49:52.000,66.747,15.093,1541.398094
25 Mar 2024 05:50:52.000,69.609,8.909,1923.257797
25 Mar 2024 05:51:03.872,70.044,7.882,1999.985245
25 Mar 2024 07:22:56.214,287.366,7.871,1999.972403
25 Mar 2024 07:23:56.000,290.910,13.573,1623.140665
25 Mar 2024 07:24:56.000,296.785,21.456,1263.777924
25 Mar 2024 07:25:56.000,308.351,33.095,947.119089
25 Mar 2024 07:26:56.000,336.861,48.091,732.812136
25 Mar 2024 07:27:56.000,30.534,49.408,720.056531
25 Mar 2024 07:28:56.000,62.127,34.639,917.345912
25 Mar 2024 07:29:56.000,74.742,22.495,1226.748071
25 Mar 2024 07:30:56.000,80.998,14.291,1583.068139
25 Mar 2024 07:31:56.000,84.720,8.392,1959.914054
25 Mar 2024 07:32:02.272,85.025,7.862,1999.981124
25 Mar 2024 09:03:41.368,288.381,7.881,1999.991269
25 Mar 2024 09:04:41.000,287.211,13.761,1612.847526
25 Mar 2024 09:05:41.000,285.047,22.210,1236.601961
25 Mar 2024 09:06:41.000,280.155,35.969,893.059961
25 Mar 2024 09:07:41.000,261.866,60.118,639.749560
25 Mar 2024 09:08:41.000,159.829,67.243,604.894937
25 Mar 2024 09:09:41.000,129.739,40.796,817.066747
25 Mar 2024 09:10:41.000,123.377,24.923,1145.959014
25 Mar 2024 09:11:41.000,120.771,15.496,1516.665032
25 Mar 2024 09:12:41.000,119.392,9.097,1903.920379
25 Mar 2024 09:12:55.682,119.152,7.803,1999.976910
25 Mar 2024 10:45:06.398,266.512,7.847,1999.987779
25 Mar 2024 10:46:06.000,256.627,11.634,1735.673938
25 Mar 2024 10:47:06.000,243.216,15.137,1535.248490
25 Mar 2024 10:48:06.000,226.388,17.296,1429.445726
25 Mar 2024 10:49:06.000,208.214,17.052,1439.637891
25 Mar 2024 10:50:06.000,191.890,14.539,1563.444645
25 Mar 2024 10:51:06.000,179.106,10.903,1776.795400
25 Mar 2024 10:51:55.529,171.108,7.745,1999.984688
26 Mar 2024 02:19:34.702,181.051,7.698,1999.983776
26 Mar 2024 02:20:34.000,170.315,10.909,1773.235701
26 Mar 2024 02:21:34.000,156.542,13.507,1617.169536
26 Mar 2024 02:22:34.000,140.562,14.615,1557.891221
26 Mar 2024 02:23:34.000,124.454,13.744,1606.467869
26 Mar 2024 02:24:34.000,110.398,11.293,1753.859624
26 Mar 2024 02:25:34.000,99.267,8.098,1977.665295
26 Mar 2024 02:25:39.227,98.432,7.807,1999.980211
26 Mar 2024 03:58:09.394,236.214,7.755,1999.991388
26 Mar 2024 03:59:09.000,234.196,13.582,1615.352264
26 Mar 2024 04:00:09.000,230.610,21.875,1243.169206
26 Mar 2024 04:01:09.000,222.859,35.003,907.036969
26 Mar 2024 04:02:09.000,198.035,55.705,666.261165
26 Mar 2024 04:03:09.000,121.776,59.755,640.687909
26 Mar 2024 04:04:09.000,88.653,38.525,850.018752
26 Mar 2024 04:05:09.000,79.307,24.042,1174.219785
26 Mar 2024 04:06:09.000,75.240,15.060,1541.640537
26 Mar 2024 04:07:09.000,73.025,8.845,1926.702318
26 Mar 2024 04:07:20.257,72.721,7.867,1999.990217
26 Mar 2024 05:38:57.014,272.111,7.831,1999.991576
26 Mar 2024 05:39:57.000,275.418,13.586,1620.046451
26 Mar 2024 05:40:57.000,280.913,21.568,1258.024240
26 Mar 2024 05:41:57.000,291.866,33.539,937.297516
26 Mar 2024 05:42:57.000,320.124,49.611,717.582013
26 Mar 2024 05:43:57.000,17.289,51.350,702.254922
26 Mar 2024 05:44:57.000,49.535,35.487,901.808216
26 Mar 2024 05:45:57.000,61.726,22.873,1214.048140
26 Mar 2024 05:46:57.000,67.664,14.501,1572.424017
26 Mar 2024 05:47:57.000,71.177,8.532,1950.681765
26 Mar 2024 05:48:04.694,71.529,7.878,1999.990680
26 Mar 2024 07:19:57.641,289.355,7.873,1999.991881
26 Mar 2024 07:20:57.000,292.312,13.592,1622.096869
26 Mar 2024 07:21:57.000,297.261,21.647,1256.793096
26 Mar 2024 07:22:57.000,307.225,33.945,930.387808
26 Mar 2024 07:23:57.000,334.418,51.451,701.626143
26 Mar 2024 07:24:57.000,36.747,54.260,678.957390
26 Mar 2024 07:25:57.000,70.268,36.828,878.569885
26 Mar 2024 07:26:57.000,81.926,23.479,1193.238207
26 Mar 2024 07:27:57.000,87.443,14.827,1553.801260
26 Mar 2024 07:28:57.000,90.669,8.732,1933.788157
26 Mar 2024 07:29:07.285,91.094,7.850,1999.990699
26 Mar 2024 09:00:42.240,285.875,7.875,1999.981983
26 Mar 2024 09:01:42.000,282.970,13.642,1619.000635
26 Mar 2024 09:02:42.000,277.890,21.695,1254.345705
26 Mar 2024 09:03:42.000,267.333,33.859,931.079257
26 Mar 2024 09:04:42.000,238.935,50.343,710.286850
26 Mar 2024 09:05:42.000,180.498,51.678,698.278176
26 Mar 2024 09:06:42.000,149.013,35.272,903.445906
26 Mar 2024 09:07:42.000,137.528,22.582,1220.275420
26 Mar 2024 09:08:42.000,132.105,14.220,1582.250284
26 Mar 2024 09:09:42.000,129.018,8.266,1963.556719
26 Mar 2024 09:09:47.644,128.795,7.786,1999.983873
26 Mar 2024 10:42:47.007,255.009,7.825,1999.985267
26 Mar 2024 10:43:47.000,243.269,10.301,1820.473463
26 Mar 2024 10:44:47.000,229.410,11.797,1722.609763
26 Mar 2024 10:45:47.000,214.645,11.809,1720.718811
26 Mar 2024 10:46:47.000,200.725,10.329,1815.015801
26 Mar 2024 10:47:47.000,188.890,7.856,1991.468140
26 Mar 2024 10:47:49.410,188.465,7.744,1999.986663
27 Mar 2024 02:15:42.447,196.252,7.700,2000.000023
27 Mar 2024 02:16:42.000,187.366,11.978,1705.812006
27 Mar 2024 02:17:42.000,174.649,16.416,1465.872232
27 Mar 2024 02:18:42.000,157.322,19.904,1315.138418
27 Mar 2024 02:19:42.000,136.930,20.682,1286.101283
27 Mar 2024 02:20:42.000,117.843,18.229,1386.597337
27 Mar 2024 02:21:42.000,103.118,14.045,1592.003655
27 Mar 2024 02:22:42.000,92.686,9.625,1867.421702
27 Mar 2024 02:23:07.754,89.227,7.824,1999.990835
27 Mar 2024 03:55:03.975,245.477,7.769,1999.978718
27 Mar 2024 03:56:03.000,245.083,13.600,1615.260348
27 Mar 2024 03:57:03.000,244.287,22.086,1236.431944
27 Mar 2024 03:58:03.000,242.374,36.100,888.173918
27 Mar 2024 03:59:03.000,234.364,62.365,626.231124
27 Mar 2024 04:00:03.000,92.498,73.503,583.256076
27 Mar 2024 04:01:03.000,74.944,42.414,795.643980
27 Mar 2024 04:02:03.000,72.264,25.615,1126.738127
27 Mar 2024 04:03:03.000,71.273,15.906,1499.036916
27 Mar 2024 04:04:03.000,70.811,9.395,1887.297561
27 Mar 2024 04:04:20.188,70.728,7.869,1999.990636
27 Mar 2024 05:36:01.894,277.701,7.840,1999.991517
27 Mar 2024 05:37:01.000,281.365,13.445,1628.551580
27 Mar 2024 05:38:01.000,287.480,21.227,1270.806032
27 Mar 2024 05:39:01.000,299.392,32.582,956.598958
27 Mar 2024 05:40:01.000,327.783,46.833,745.150452
27 Mar 2024 05:41:01.000,19.074,48.068,732.666076
27 Mar 2024 05:42:01.000,50.366,34.101,927.231251
27 Mar 2024 05:43:01.000,63.343,22.286,1234.032136
27 Mar 2024 05:44:01.000,69.860,14.198,1588.532788
27 Mar 2024 05:45:01.000,73.757,8.346,1964.094020
27 Mar 2024 05:45:06.634,74.045,7.873,1999.979708
27 Mar 2024 07:16:57.681,290.323,7.873,1999.990572
27 Mar 2024 07:17:57.000,292.448,13.663,1618.051121
27 Mar 2024 07:18:57.000,296.006,21.943,1246.064600
27 Mar 2024 07:19:57.000,303.352,35.102,908.658815
27 Mar 2024 07:20:57.000,326.699,56.429,663.256454
27 Mar 2024 07:21:57.000,47.418,61.914,630.051505
27 Mar 2024 07:22:57.000,81.806,39.600,834.885899
27 Mar 2024 07:23:57.000,91.092,24.599,1157.150989
27 Mar 2024 07:24:57.000,95.235,15.402,1523.291352
27 Mar 2024 07:25:57.000,97.618,9.084,1907.231507
27 Mar 2024 07:26:11.281,98.047,7.835,1999.990438
27 Mar 2024 08:57:45.494,282.292,7.868,1999.982291
27 Mar 2024 08:58:45.000,277.505,13.333,1635.811760
27 Mar 2024 08:59:45.000,269.496,20.574,1295.205696
27 Mar 2024 09:00:45.000,254.669,30.064,1010.550716
27 Mar 2024 09:01:45.000,226.201,39.024,842.246049
27 Mar 2024 09:02:45.000,188.461,37.707,862.105206
27 Mar 2024 09:03:45.000,163.171,27.984,1059.508520
27 Mar 2024 09:04:45.000,150.137,18.898,1358.610689
27 Mar 2024 09:05:45.000,142.927,12.051,1705.905042
27 Mar 2024 09:06:32.828,139.239,7.770,1999.991124
28 Mar 2024 02:12:07.307,209.086,7.708,1999.978079
28 Mar 2024 02:13:07.000,202.200,12.712,1662.197232
28 Mar 2024 02:14:07.000,191.472,18.719,1362.745362
28 Mar 2024 02:15:07.000,174.359,25.081,1137.259097
28 Mar 2024 02:16:07.000,149.565,28.834,1036.378934
28 Mar 2024 02:17:07.000,123.394,26.596,1095.538351
28 Mar 2024 02:18:07.000,104.117,20.562,1292.794352
28 Mar 2024 02:19:07.000,91.950,14.350,1576.593416
28 Mar 2024 02:20:07.000,84.227,9.070,1907.895158
28 Mar 2024 02:20:22.792,82.673,7.836,1999.977925
28 Mar 2024 03:52:02.740,254.010,7.784,1999.989056
28 Mar 2024 03:53:02.000,254.983,13.628,1614.587367
28 Mar 2024 03:54:02.000,256.579,22.094,1236.885733
28 Mar 2024 03:55:02.000,259.880,36.009,890.224213
28 Mar 2024 03:56:02.000,272.143,61.609,630.500167
28 Mar 2024 03:57:02.000,37.297,71.753,588.592792
28 Mar 2024 03:58:02.000,61.926,42.127,799.590625
28 Mar 2024 03:59:02.000,66.389,25.539,1129.168270
28 Mar 2024 04:00:02.000,68.323,15.883,1500.307826
28 Mar 2024 04:01:02.000,69.460,9.391,1887.639741
28 Mar 2024 04:01:19.172,69.712,7.870,1999.995233
28 Mar 2024 05:33:06.079,282.306,7.847,1999.990790
28 Mar 2024 05:34:06.000,286.178,13.520,1624.679583
28 Mar 2024 05:35:06.000,292.565,21.282,1269.043107
28 Mar 2024 05:36:06.000,304.949,32.499,958.429160
28 Mar 2024 05:37:06.000,333.772,46.127,752.722293
28 Mar 2024 05:38:06.000,23.362,46.807,745.536479
28 Mar 2024 05:39:06.000,53.791,33.359,941.438717
28 Mar 2024 05:40:06.000,66.795,21.890,1247.695472
28 Mar 2024 05:41:06.000,73.420,13.955,1601.416842
28 Mar 2024 05:42:06.000,77.406,8.176,1976.305326
28 Mar 2024 05:42:09.726,77.602,7.865,1999.990418
28 Mar 2024 07:13:56.754,290.300,7.871,1999.990859
28 Mar 2024 07:14:56.000,291.322,13.713,1615.028223
28 Mar 2024 07:15:56.000,292.982,22.173,1237.659080
28 Mar 2024 07:16:56.000,296.395,36.067,891.324422
28 Mar 2024 07:17:56.000,309.011,61.555,631.830923
28 Mar 2024 07:18:56.000,72.677,71.582,589.607879
28 Mar 2024 07:19:56.000,97.846,42.095,799.987414
28 Mar 2024 07:20:56.000,102.435,25.507,1129.222571
28 Mar 2024 07:21:56.000,104.411,15.843,1500.235806
28 Mar 2024 07:22:56.000,105.560,9.343,1887.570155
28 Mar 2024 07:23:13.180,105.811,7.820,1999.991909
28 Mar 2024 08:54:52.952,277.445,7.858,1999.990216
28 Mar 2024 08:55:52.000,270.713,12.816,1664.892599
28 Mar 2024 08:56:52.000,260.091,18.838,1363.884020
28 Mar 2024 08:57:52.000,243.065,25.249,1136.155601
28 Mar 2024 08:58:52.000,218.228,29.081,1032.479485
28 Mar 2024 08:59:52.000,191.849,26.849,1089.238861
28 Mar 2024 09:00:52.000,172.400,20.738,1285.119617
28 Mar 2024 09:01:52.000,160.146,14.448,1568.223789
28 Mar 2024 09:02:52.000,152.370,9.115,1899.080018
28 Mar 2024 09:03:09.313,150.662,7.755,1999.999295
29 Mar 2024 02:08:43.465,220.529,7.719,1999.992284
29 Mar 2024 02:09:43.000,215.671,13.175,1636.024568
29 Mar 2024 02:10:43.000,207.588,20.392,1295.969820
29 Mar 2024 02:11:43.000,192.701,29.828,1012.157498
29 Mar 2024 02:12:43.000,164.320,38.697,844.969973
29 Mar 2024 02:13:43.000,126.881,37.419,865.636746
29 Mar 2024 02:14:43.000,101.696,27.845,1063.205864
29 Mar 2024 02:15:43.000,88.658,18.854,1362.255191
29 Mar 2024 02:16:43.000,81.441,12.056,1709.531354
29 Mar 2024 02:17:30.240,77.797,7.844,1999.984966
29 Mar 2024 03:49:04.420,261.789,7.797,1999.999925
29 Mar 2024 03:50:04.000,263.886,13.618,1616.005903
29 Mar 2024 03:51:04.000,267.404,21.918,1243.703149
29 Mar 2024 03:52:04.000,274.698,35.134,906.082135
29 Mar 2024 03:53:04.000,298.060,56.616,660.894480
29 Mar 2024 03:54:04.000,19.494,61.999,628.968487
29 Mar 2024 03:55:04.000,53.596,39.562,835.175582
29 Mar 2024 03:56:04.000,62.770,24.578,1158.136377
29 Mar 2024 03:57:04.000,66.874,15.401,1524.570482
29 Mar 2024 03:58:04.000,69.243,9.097,1908.596574
29 Mar 2024 03:58:18.070,69.667,7.868,1999.980718
29 Mar 2024 05:30:09.002,285.886,7.852,1999.988925
29 Mar 2024 05:31:09.000,289.629,13.552,1623.154690
29 Mar 2024 05:32:09.000,295.809,21.370,1265.926928
29 Mar 2024 05:33:09.000,307.876,32.776,952.792238
29 Mar 2024 05:34:09.000,336.654,46.972,743.674357
29 Mar 2024 05:35:09.000,27.914,47.857,734.617078
29 Mar 2024 05:36:09.000,58.780,33.859,931.502948
29 Mar 2024 05:37:09.000,71.610,22.116,1239.312989
29 Mar 2024 05:38:09.000,78.075,14.075,1594.267648
29 Mar 2024 05:39:09.000,81.946,8.249,1970.077128
29 Mar 2024 05:39:13.693,82.185,7.855,1999.976128
29 Mar 2024 07:10:55.505,289.305,7.868,1999.987333
29 Mar 2024 07:11:55.000,288.965,13.754,1612.456118
29 Mar 2024 07:12:55.000,288.242,22.269,1233.939147
29 Mar 2024 07:13:55.000,286.451,36.348,886.145439
29 Mar 2024 07:14:55.000,278.787,62.766,625.197960
29 Mar 2024 07:15:55.000,134.498,73.369,583.982573
29 Mar 2024 07:16:55.000,118.285,42.248,797.473234
29 Mar 2024 07:17:55.000,115.788,25.490,1128.953233
29 Mar 2024 07:18:55.000,114.854,15.798,1501.430966
29 Mar 2024 07:19:55.000,114.408,9.294,1889.827755
29 Mar 2024 07:20:11.794,114.328,7.803,1999.974615
29 Mar 2024 08:52:07.527,270.935,7.844,1999.998851
29 Mar 2024 08:53:07.000,262.118,12.130,1704.877476
29 Mar 2024 08:54:07.000,249.434,16.588,1463.387567
29 Mar 2024 08:55:07.000,232.084,20.097,1310.991056
29 Mar 2024 08:56:07.000,211.598,20.871,1280.498272
29 Mar 2024 08:57:07.000,192.399,18.372,1380.056047
29 Mar 2024 08:58:07.000,177.596,14.127,1584.955521
29 Mar 2024 08:59:07.000,167.116,9.658,1860.014313
29 Mar 2024 08:59:34.188,163.460,7.743,1999.990468
30 Mar 2024 00:27:27.887,171.114,7.689,1999.982650
30 Mar 2024 00:28:27.000,159.532,10.121,1824.904879
30 Mar 2024 00:29:27.000,145.708,11.627,1728.144820
30 Mar 2024 00:30:27.000,130.998,11.665,1727.072461
30 Mar 2024 00:31:27.000,117.135,10.225,1821.947061
30 Mar 2024 00:32:27.000,105.348,7.793,1998.896205
30 Mar 2024 00:32:27.311,105.293,7.779,1999.993210
30 Mar 2024 02:05:27.979,230.986,7.733,1999.992744
30 Mar 2024 02:06:27.000,228.059,13.408,1623.661304
30 Mar 2024 02:07:27.000,222.936,21.404,1258.813969
30 Mar 2024 02:08:27.000,212.379,33.456,935.118490
30 Mar 2024 02:09:27.000,184.316,49.797,713.134200
30 Mar 2024 02:10:27.000,126.563,51.471,698.838114
30 Mar 2024 02:11:27.000,94.726,35.321,902.188645
30 Mar 2024 02:12:27.000,83.044,22.670,1218.183098
30 Mar 2024 02:13:27.000,77.542,14.315,1579.811994
30 Mar 2024 02:14:27.000,74.430,8.363,1960.986379
30 Mar 2024 02:14:33.043,74.191,7.849,1999.980553
30 Mar 2024 03:46:07.835,268.757,7.810,1999.975923
30 Mar 2024 03:47:07.000,271.674,13.509,1622.919333
30 Mar 2024 03:48:07.000,276.579,21.558,1257.135084
30 Mar 2024 03:49:07.000,286.467,33.862,930.091533
30 Mar 2024 03:50:07.000,313.526,51.454,700.442733
30 Mar 2024 03:51:07.000,16.116,54.405,677.066348
30 Mar 2024 03:52:07.000,49.784,36.908,876.650284
30 Mar 2024 03:53:07.000,61.440,23.526,1191.486225
30 Mar 2024 03:54:07.000,66.951,14.865,1552.161577
30 Mar 2024 03:55:07.000,70.177,8.769,1932.181033
30 Mar 2024 03:55:17.533,70.613,7.865,1999.982429
30 Mar 2024 05:27:10.389,288.424,7.856,1999.982516
30 Mar 2024 05:28:10.000,291.728,13.564,1622.559059
30 Mar 2024 05:29:10.000,297.229,21.518,1260.556464
30 Mar 2024 05:30:10.000,308.164,33.433,939.628710
30 Mar 2024 05:31:10.000,336.260,49.439,719.136934
30 Mar 2024 05:32:10.000,33.200,51.311,702.289460
30 Mar 2024 05:33:10.000,65.617,35.514,900.651559
30 Mar 2024 05:34:10.000,77.891,22.886,1212.370431
30 Mar 2024 05:35:10.000,83.862,14.500,1570.573308
30 Mar 2024 05:36:10.000,87.387,8.522,1948.826661
30 Mar 2024 05:36:17.981,87.752,7.844,1999.984949
30 Mar 2024 07:07:54.790,287.335,7.864,1999.980208
30 Mar 2024 07:08:54.000,285.401,13.649,1617.848714
30 Mar 2024 07:09:54.000,281.914,21.930,1245.404248
30 Mar 2024 07:10:54.000,274.341,35.044,908.592442
30 Mar 2024 07:11:54.000,249.931,55.857,666.192244
30 Mar 2024 07:12:54.000,172.808,60.216,638.240583
30 Mar 2024 07:13:54.000,139.430,38.720,846.345246
30 Mar 2024 07:14:54.000,130.142,24.102,1170.236615
30 Mar 2024 07:15:54.000,126.103,15.062,1537.615351
30 Mar 2024 07:16:54.000,123.893,8.818,1922.714693
30 Mar 2024 07:17:05.865,123.571,7.786,1999.978544
30 Mar 2024 08:49:34.994,261.811,7.826,1999.993704
30 Mar 2024 08:50:34.000,251.177,11.035,1772.251593
30 Mar 2024 08:51:34.000,237.421,13.650,1613.694899
30 Mar 2024 08:52:34.000,221.400,14.770,1551.939889
30 Mar 2024 08:53:34.000,205.202,13.888,1598.402098
30 Mar 2024 08:54:34.000,191.046,11.406,1744.206623
30 Mar 2024 08:55:34.000,179.829,8.173,1966.822307
30 Mar 2024 08:55:41.766,178.586,7.737,1999.979031
31 Mar 2024 00:23:20.252,188.570,7.686,1999.978318
31 Mar 2024 00:24:20.000,178.608,11.467,1736.626637
31 Mar 2024 00:25:20.000,165.173,14.951,1538.074880
31 Mar 2024 00:26:20.000,148.377,17.095,1434.219437
31 Mar 2024 00:27:20.000,130.290,16.863,1446.117396
31 Mar 2024 00:28:20.000,114.066,14.391,1571.166848
31 Mar 2024 00:29:20.000,101.360,10.805,1785.392910
31 Mar 2024 00:30:07.623,93.681,7.801,1999.984116
31 Mar 2024 02:02:18.909,240.638,7.748,1999.991004
31 Mar 2024 02:03:18.000,239.418,13.559,1616.076604
31 Mar 2024 02:04:18.000,237.184,21.965,1239.449547
31 Mar 2024 02:05:18.000,232.192,35.632,895.336026
31 Mar 2024 02:06:18.000,213.842,59.582,640.866821
31 Mar 2024 02:07:18.000,113.589,67.130,604.125143
31 Mar 2024 02:08:18.000,82.562,40.882,815.179229
31 Mar 2024 02:09:18.000,75.988,25.005,1143.736662
31 Mar 2024 02:10:18.000,73.312,15.575,1514.348615
31 Mar 2024 02:11:18.000,71.912,9.177,1901.570556
31 Mar 2024 02:11:33.045,71.665,7.852,1999.999892
31 Mar 2024 03:43:11.886,274.842,7.820,1999.999846
31 Mar 2024 03:44:11.000,278.319,13.447,1627.019264
31 Mar 2024 03:45:11.000,284.135,21.299,1267.008130
31 Mar 2024 03:46:11.000,295.572,32.901,949.244275
31 Mar 2024 03:47:11.000,323.773,47.961,732.894214
31 Mar 2024 03:48:11.000,17.543,49.572,717.545884
31 Mar 2024 03:49:11.000,49.495,34.802,913.404345
31 Mar 2024 03:50:11.000,62.210,22.599,1222.355283
31 Mar 2024 03:51:11.000,68.499,14.365,1578.546777
31 Mar 2024 03:52:11.000,72.237,8.451,1955.346721
31 Mar 2024 03:52:17.986,72.577,7.861,1999.974008
31 Mar 2024 05:24:10.262,289.932,7.857,1999.975785
31 Mar 2024 05:25:10.000,292.555,13.652,1617.600628
31 Mar 2024 05:26:10.000,296.934,21.830,1249.223632
31 Mar 2024 05:27:10.000,305.876,34.561,917.946693
31 Mar 2024 05:28:10.000,332.023,53.734,682.389740
31 Mar 2024 05:29:10.000,41.333,57.340,656.620485
31 Mar 2024 05:30:10.000,75.294,37.931,859.812977
31 Mar 2024 05:31:10.000,86.000,23.901,1178.509467
31 Mar 2024 05:32:10.000,90.942,15.030,1541.913157
31 Mar 2024 05:33:10.000,93.810,8.848,1923.883308
31 Mar 2024 05:33:21.768,94.240,7.830,1999.973271
31 Mar 2024 07:04:55.717,284.344,7.857,1999.981168
31 Mar 2024 07:05:55.000,280.604,13.462,1627.803268
31 Mar 2024 07:06:55.000,274.162,21.168,1272.361770
31 Mar 2024 07:07:55.000,261.437,32.154,964.241149
31 Mar 2024 07:08:55.000,232.370,44.898,764.849976
31 Mar 2024 07:09:55.000,185.318,44.809,765.461051
31 Mar 2024 07:10:55.000,156.420,32.014,965.672929
31 Mar 2024 07:11:55.000,143.751,21.038,1274.118345
31 Mar 2024 07:12:55.000,137.313,13.343,1629.644339
31 Mar 2024 07:13:53.999,133.569,7.768,1999.983263
31 Mar 2024 08:47:33.884,246.608,7.798,1999.992077
31 Mar 2024 08:48:33.000,234.419,9.337,1885.078961
31 Mar 2024 08:49:33.000,220.968,9.767,1853.755141
31 Mar 2024 08:50:33.000,207.732,8.921,1912.557044
31 Mar 2024 08:51:13.675,199.509,7.741,1999.997166
