Time (UTCG),azimuth_1,elevation_1,range_1,azimuth_2,elevation_2,range_2,azimuth_3,elevation_3,range_3
11 Mar 2024 11:30:00.000,18.187,61.238,634.480521,75.209,18.146,1392.564315,315.812,12.857,1660.749366
13 Mar 2024 13:08:00.000,91.803,15.170,1535.939151,293.103,30.411,1002.278100,263.992,11.871,1716.464659
16 Mar 2024 14:36:00.000,225.785,17.002,1442.857054,110.843,7.776,1999.970337,306.226,27.244,1079.092212
17 Mar 2024 06:14:00.000,97.828,7.838,1999.980123,264.412,21.494,1256.224253,324.827,19.579,1333.032721
03 Mar 2024 17:01:00.000,88.668,7.832,1999.983701,143.805,7.726,1999.990318,12.789,23.189,1201.034903
02 Mar 2024 13:42:00.000,77.203,7.872,1999.990701,182.608,8.035,1972.195136,267.181,7.776,1999.987073
09 Mar 2024 13:12:00.000,278.228,7.878,1999.982331,139.928,24.845,1143.962127,333.838,30.439,999.318061
27 Mar 2024 05:37:00.000,281.365,13.445,1628.551580,307.303,13.489,1627.042188,158.865,33.948,923.876331
07 Mar 2024 18:27:00.000,179.315,10.295,1814.531369,57.291,8.930,1919.227970,344.596,24.710,1152.644981
12 Mar 2024 08:04:00.000,173.311,7.744,1999.990534,243.534,23.619,1181.991224,36.285,16.252,1479.690522
05 Mar 2024 13:32:00.000,69.270,16.008,1495.619030,199.887,20.176,1304.821784,277.391,7.746,1999.990288
03 Mar 2024 20:17:00.000,219.525,13.924,1595.303049,205.459,7.685,1999.997255,111.935,15.560,1508.254566
26 Mar 2024 04:07:00.000,73.025,8.845,1926.702318,28.544,24.430,1161.658927,313.310,17.480,1422.555266
02 Mar 2024 11:58:00.000,127.691,7.792,1999.996610,195.677,30.277,1001.593372,321.360,23.914,1174.459410
17 Mar 2024 06:12:00.000,110.830,11.678,1731.740823,241.646,13.647,1610.772034,144.137,11.808,1713.965907
29 Mar 2024 02:15:00.000,88.658,18.854,1362.255191,88.816,11.851,1717.211054,202.949,20.384,1292.493337
16 Mar 2024 11:16:00.000,30.655,49.667,718.211663,285.805,35.610,897.171347,309.971,12.235,1698.090467
22 Mar 2024 11:01:00.000,137.970,13.193,1639.227956,136.409,14.511,1561.686256,68.079,14.973,1542.881382
13 Mar 2024 14:42:00.000,279.981,13.454,1630.048395,96.609,7.827,1997.862828,223.008,28.751,1037.116171
19 Mar 2024 11:05:00.000,295.953,36.370,887.060402,28.328,27.868,1062.649737,204.557,20.670,1284.242136
03 Mar 2024 20:16:00.000,235.246,13.140,1640.730108,52.049,74.442,580.031833,262.416,30.624,993.815575
30 Mar 2024 03:55:00.000,70.613,7.865,1999.982429,99.565,21.653,1252.035698,162.253,7.683,1999.973712
25 Mar 2024 05:41:00.000,265.598,7.819,1999.999988,72.212,31.915,968.200203,288.897,12.733,1664.719729
20 Mar 2024 06:02:00.000,127.204,38.255,853.849336,135.769,14.537,1561.952720,55.388,7.822,1999.984110
10 Mar 2024 14:57:00.000,103.761,25.606,1126.352379,305.565,7.851,1999.999825,221.887,7.681,1999.987401
07 Mar 2024 15:03:00.000,336.782,48.352,730.467382,76.154,22.775,1214.585251,188.343,30.021,1004.505993
08 Mar 2024 09:56:00.000,172.192,11.080,1765.898615,5.654,31.080,988.452126,248.983,7.725,1999.990788
20 Mar 2024 06:03:00.000,101.533,28.405,1050.621864,214.856,13.291,1629.017153,180.525,16.276,1470.444777
01 Mar 2024 18:38:00.000,290.218,7.874,1999.974017,1.118,46.664,744.192348,326.594,22.938,1209.025649
02 Mar 2024 15:13:00.000,262.858,7.842,1999.991503,318.590,20.522,1297.652102,172.793,47.767,731.548870
25 Mar 2024 09:04:00.000,287.211,13.761,1612.847526,135.062,14.734,1551.783842,173.102,24.484,1153.357141
30 Mar 2024 00:31:00.000,117.135,10.225,1821.947061,325.347,23.941,1177.696858,45.674,23.152,1201.700042
23 Mar 2024 10:54:00.000,221.508,33.542,936.110684,248.633,13.588,1616.398169,312.394,44.916,763.822411
10 Mar 2024 11:31:00.000,261.604,36.080,891.114866,276.263,34.122,923.507445,75.211,9.290,1890.033007
16 Mar 2024 13:01:00.000,119.921,9.091,1904.150274,345.684,28.425,1050.014552,199.043,7.682,1999.993064
19 Mar 2024 06:07:00.000,91.853,14.668,1561.734312,5.626,29.324,1028.761229,95.496,7.732,1999.976719
07 Mar 2024 11:41:00.000,175.693,45.816,755.156933,173.631,23.555,1184.770057,27.498,20.957,1278.365009
31 Mar 2024 00:24:00.000,178.608,11.467,1736.626637,18.726,23.412,1195.712649,5.324,22.942,1208.163486
22 Mar 2024 07:35:00.000,324.709,47.973,734.015817,18.482,23.456,1193.843392,122.124,14.103,1581.687347
22 Mar 2024 12:39:00.000,206.563,8.495,1944.418256,192.120,7.664,1999.991303,189.601,55.364,667.168054
25 Mar 2024 04:10:00.000,75.739,7.863,1999.985556,52.182,12.739,1668.172786,40.226,14.769,1554.180120
13 Mar 2024 08:02:00.000,167.337,15.307,1523.602081,244.900,10.098,1828.444319,6.510,23.471,1191.363181
16 Mar 2024 07:52:00.000,204.003,32.284,960.707835,285.425,12.954,1655.934132,119.565,7.729,1999.981632
22 Mar 2024 09:12:00.000,289.994,7.887,1999.999912,323.913,18.827,1366.047775,245.853,13.573,1614.517303
31 Mar 2024 00:26:00.000,148.377,17.095,1434.219437,284.359,7.834,1999.984555,127.192,15.489,1510.865932
02 Mar 2024 16:57:00.000,307.816,32.655,955.852803,164.324,23.179,1197.253571,282.517,20.117,1306.709017
14 Mar 2024 14:45:00.000,156.334,16.364,1471.341863,4.993,27.807,1067.056409,213.700,61.067,631.396366
10 Mar 2024 16:37:00.000,173.047,19.954,1314.492367,115.621,7.760,1999.995907,46.920,17.330,1429.064556
04 Mar 2024 16:55:00.000,87.417,24.075,1172.911903,162.056,31.712,968.693597,187.897,7.679,1999.988098
22 Mar 2024 06:00:00.000,71.542,7.883,1999.977380,127.017,16.729,1453.580185,49.267,11.312,1754.437509
31 Mar 2024 02:08:00.000,82.562,40.882,815.179229,271.154,13.254,1637.451623,311.554,26.097,1110.247101
04 Mar 2024 16:50:00.000,296.729,21.905,1247.737426,314.560,62.072,628.007882,70.073,29.724,1014.362140
09 Mar 2024 13:15:00.000,300.051,32.572,958.274923,303.616,7.867,1999.987048,196.045,16.311,1468.342159
03 Mar 2024 13:30:00.000,232.469,7.793,1999.991431,306.453,7.863,1999.982864,72.239,13.580,1615.071672
23 Mar 2024 07:29:00.000,284.054,13.464,1628.781631,222.769,9.655,1859.553492,232.518,18.315,1377.546324
26 Mar 2024 07:24:00.000,36.747,54.260,678.957390,42.146,16.245,1482.252083,289.746,12.724,1667.694819
13 Mar 2024 09:45:00.000,80.990,41.422,810.072630,234.324,22.059,1236.280989,60.218,7.807,1999.986549
27 Mar 2024 02:15:00.000,196.252,7.700,2000.000023,123.574,8.137,1970.700732,12.208,23.444,1191.363901
07 Mar 2024 16:44:00.000,259.108,59.307,644.116020,231.872,11.661,1727.246150,86.158,11.864,1717.623324
06 Mar 2024 15:11:00.000,80.358,7.860,1999.990562,264.583,7.777,1999.993726,231.760,22.007,1236.436926
05 Mar 2024 11:44:00.000,204.434,7.761,1999.987924,60.204,25.579,1126.657247,130.045,18.699,1363.498652
10 Mar 2024 14:54:00.000,306.258,61.877,630.495809,306.170,7.864,1999.983909,310.275,13.443,1627.625302
14 Mar 2024 13:02:00.000,58.895,67.549,604.493945,163.890,7.711,1999.987428,8.395,30.590,997.614368
22 Mar 2024 12:37:00.000,232.892,9.197,1896.012185,283.137,13.306,1634.642383,316.746,12.610,1676.499411
18 Mar 2024 06:07:00.000,158.156,20.255,1303.378094,212.622,7.692,1999.978298,157.784,8.718,1921.065563
23 Mar 2024 09:11:00.000,294.610,22.067,1242.350229,197.331,19.727,1318.523802,19.529,20.780,1285.816935
24 Mar 2024 05:45:00.000,259.836,13.637,1615.688606,249.077,52.101,692.949128,297.119,12.432,1683.238045
02 Mar 2024 18:40:00.000,142.820,71.964,587.526461,79.395,19.264,1344.096802,140.188,13.988,1589.470197
23 Mar 2024 09:18:00.000,102.068,7.835,1999.990395,70.711,41.715,803.018073,71.894,23.913,1175.712005
05 Mar 2024 18:29:00.000,247.224,27.131,1082.435234,302.046,7.860,1999.993207,288.442,21.856,1242.615935
21 Mar 2024 05:56:00.000,213.457,33.808,929.867996,51.061,9.897,1852.211181,187.003,7.620,1999.987710
26 Mar 2024 02:25:00.000,99.267,8.098,1977.665295,81.651,19.982,1314.193291,78.706,7.779,1999.972488
11 Mar 2024 11:28:00.000,276.032,34.947,911.676701,79.494,34.834,909.999993,7.617,26.697,1094.933796
16 Mar 2024 07:53:00.000,174.868,45.293,760.623445,311.640,18.034,1398.109210,317.072,24.781,1149.744380
26 Mar 2024 04:03:00.000,121.776,59.755,640.687909,51.452,13.933,1599.402547,290.113,35.873,890.242545
24 Mar 2024 10:52:00.000,192.199,22.071,1237.180036,62.627,8.120,1978.735944,308.118,7.828,1999.970329
07 Mar 2024 13:25:00.000,61.714,23.887,1181.567147,306.440,7.870,1999.982744,98.680,12.425,1682.602611
18 Mar 2024 09:33:00.000,73.952,8.328,1966.772433,46.587,13.421,1630.223732,292.644,13.605,1616.279657
02 Mar 2024 20:19:00.000,230.633,19.283,1341.714885,141.918,13.527,1617.029425,42.301,13.033,1650.114095
30 Mar 2024 03:53:00.000,61.440,23.526,1191.486225,119.934,50.669,704.877817,21.516,20.490,1295.926432
03 Mar 2024 11:56:00.000,106.739,8.786,1928.191369,96.100,7.795,1999.980749,304.960,7.832,1999.992514
24 Mar 2024 07:25:00.000,284.338,7.866,1999.990592,77.322,7.830,1999.979149,297.555,7.821,1999.991301
22 Mar 2024 07:38:00.000,62.393,22.503,1227.376903,286.720,7.841,1999.987883,352.608,49.603,715.532932
09 Mar 2024 09:59:00.000,92.688,10.133,1835.498255,173.094,64.614,613.453458,60.027,24.044,1171.189412
14 Mar 2024 09:37:00.000,250.968,13.683,1614.112709,287.828,7.830,2000.000034,60.474,7.828,1999.981833
17 Mar 2024 14:33:00.000,228.607,11.571,1736.622815,62.967,64.373,616.360504,281.698,35.038,906.115495
21 Mar 2024 11:02:00.000,140.580,38.352,852.749356,87.460,35.643,896.580356,313.264,21.495,1258.899827
19 Mar 2024 06:08:00.000,82.354,7.866,1999.983090,246.653,10.294,1818.390973,288.752,7.779,1999.985726
28 Mar 2024 07:21:00.000,104.411,15.843,1500.235806,151.191,36.737,876.160348,222.677,21.817,1242.942164
06 Mar 2024 13:24:00.000,269.590,35.737,897.175036,316.583,20.923,1281.341323,28.689,19.532,1334.653032
06 Mar 2024 18:31:00.000,158.483,7.718,1999.985112,122.191,15.749,1500.713103,341.177,27.249,1079.824221
04 Mar 2024 16:56:00.000,92.146,15.115,1537.139347,311.817,13.101,1648.308353,212.360,34.473,912.829236
15 Mar 2024 13:04:00.000,110.640,9.320,1888.940056,313.946,44.964,764.601892,72.301,8.674,1934.584200
04 Mar 2024 16:58:00.000,95.314,7.820,1999.978158,98.326,25.249,1132.094692,48.451,9.472,1878.470758
01 Mar 2024 16:57:00.000,282.881,7.870,1999.976226,40.821,38.927,843.599838,313.654,12.235,1696.226707
09 Mar 2024 09:53:00.000,188.898,12.151,1699.110017,113.859,17.650,1409.788696,176.603,27.068,1077.001090
14 Mar 2024 13:01:00.000,317.999,59.642,643.348265,322.930,17.991,1402.292093,270.738,19.861,1318.591248
30 Mar 2024 07:12:00.000,172.808,60.216,638.240583,306.007,12.521,1683.123585,248.229,10.381,1809.744509
28 Mar 2024 09:01:00.000,160.146,14.448,1568.223789,83.750,7.814,1999.991035,68.629,7.862,1993.451527
08 Mar 2024 13:20:00.000,16.970,51.036,705.812607,288.061,56.083,662.319962,309.218,36.030,889.067738
20 Mar 2024 11:05:00.000,119.586,42.182,799.021778,77.005,7.837,1999.974484,1.408,22.684,1218.196334
09 Mar 2024 13:14:00.000,288.075,21.254,1271.819135,65.010,15.009,1543.532749,69.317,29.186,1029.122975
15 Mar 2024 09:36:00.000,268.827,35.495,901.413692,200.161,7.712,1999.981974,227.986,7.703,1999.985322
19 Mar 2024 07:48:00.000,68.193,15.901,1501.248511,166.258,13.063,1640.471618,65.689,8.787,1927.411733
24 Mar 2024 07:32:00.000,69.139,21.998,1244.505599,13.712,25.119,1141.814468,74.806,9.233,1893.345801
02 Mar 2024 15:17:00.000,301.091,55.973,666.404946,106.620,7.764,1999.986754,320.293,40.137,824.906403
04 Mar 2024 13:36:00.000,71.368,7.884,1999.979881,323.787,18.202,1391.444903,100.703,7.765,1999.989589
15 Mar 2024 13:01:00.000,109.436,42.423,796.058037,216.845,35.038,903.650181,202.632,7.650,1999.983520
18 Mar 2024 11:13:00.000,95.745,15.394,1524.418965,300.753,12.557,1680.647307,126.108,9.068,1899.009498
15 Mar 2024 11:16:00.000,294.575,21.248,1272.493782,32.394,27.403,1077.022258,68.100,8.060,1981.662577
13 Mar 2024 16:26:00.000,218.287,9.177,1894.922819,96.628,7.800,1999.979290,261.593,21.489,1253.099615
22 Mar 2024 07:39:00.000,68.680,14.310,1583.436237,198.674,7.655,1999.995658,305.130,7.807,1999.992737
12 Mar 2024 09:44:00.000,224.558,21.565,1256.397180,44.541,21.711,1252.695435,26.227,26.829,1091.206663
13 Mar 2024 16:24:00.000,243.842,7.800,1999.995406,169.675,10.447,1803.123143,255.437,28.282,1049.844779
26 Mar 2024 05:39:00.000,275.418,13.586,1620.046451,49.915,24.104,1171.875873,148.267,18.109,1385.971887
30 Mar 2024 08:55:00.000,179.829,8.173,1966.822307,55.319,22.721,1217.612008,329.685,22.268,1229.500143
10 Mar 2024 09:53:00.000,124.034,27.705,1068.441089,277.938,12.981,1653.302512,227.379,7.672,1999.995344
13 Mar 2024 11:24:00.000,18.141,49.185,722.868558,67.692,8.696,1936.336218,306.972,7.835,1999.986728
03 Mar 2024 13:32:00.000,225.053,21.703,1251.378475,61.171,15.861,1497.947153,136.886,8.103,1969.799217
04 Mar 2024 18:37:00.000,138.959,12.958,1650.054045,114.600,18.537,1373.654959,26.398,26.999,1086.079759
14 Mar 2024 07:59:00.000,167.013,23.019,1204.777722,97.369,26.562,1097.485055,129.254,24.996,1138.833228
11 Mar 2024 14:52:00.000,140.592,72.263,587.463509,45.319,13.841,1607.708514,61.161,12.849,1661.003583
06 Mar 2024 16:51:00.000,110.839,15.811,1500.263140,3.468,36.031,891.446641,15.020,22.173,1235.216427
16 Mar 2024 11:11:00.000,287.504,7.893,1999.975765,65.321,8.384,1959.587454,87.395,13.979,1594.499549
05 Mar 2024 13:24:00.000,250.885,7.826,1999.984018,294.820,19.259,1345.204156,322.263,23.730,1183.083386
26 Mar 2024 05:38:00.000,272.111,7.831,1999.991576,300.582,29.025,1034.921732,294.727,22.190,1233.289137
02 Mar 2024 20:23:00.000,167.937,8.938,1907.987996,345.846,53.196,685.946055,55.021,25.349,1131.447538
22 Mar 2024 04:16:00.000,114.665,14.880,1547.351470,88.389,12.619,1671.892808,50.866,7.809,1999.989867
24 Mar 2024 05:54:00.000,69.565,7.884,1999.990121,302.200,7.864,1999.993145,297.941,12.473,1683.329248
24 Mar 2024 09:08:00.000,290.677,22.283,1234.455813,154.289,34.914,905.254345,32.311,17.332,1428.888908
08 Mar 2024 13:19:00.000,320.694,49.172,722.686273,174.328,11.337,1744.418846,120.183,7.727,1999.995277
05 Mar 2024 18:33:00.000,156.684,16.115,1481.638079,250.947,7.727,1999.969322,294.828,19.104,1350.097931
10 Mar 2024 09:52:00.000,151.157,29.853,1014.608513,111.816,7.742,1999.979757,310.291,12.287,1695.474826
04 Mar 2024 11:54:00.000,92.333,7.854,1999.986852,50.342,10.485,1811.622536,82.097,10.851,1782.765427
21 Mar 2024 09:18:00.000,308.197,33.618,937.373369,307.830,12.486,1682.367388,238.464,13.591,1609.914259
19 Mar 2024 11:07:00.000,76.123,71.693,589.813474,53.635,7.868,1999.983369,3.144,31.951,967.964354
12 Mar 2024 16:31:00.000,190.699,10.659,1791.670750,270.807,7.801,1999.995589,99.598,7.922,1987.581078
12 Mar 2024 16:30:00.000,204.360,13.141,1639.948411,227.908,13.540,1613.569696,285.914,7.790,1999.990166
16 Mar 2024 12:58:00.000,130.954,40.682,818.795811,65.825,7.848,1999.977184,263.825,21.423,1259.131587
01 Mar 2024 20:27:00.000,153.507,8.568,1935.557588,105.254,7.790,1999.996604,34.436,26.143,1109.188718
24 Mar 2024 09:09:00.000,291.466,36.390,886.215830,327.829,37.217,871.270657,49.283,8.831,1923.273999
04 Mar 2024 15:15:00.000,62.577,22.414,1229.941416,44.790,21.857,1245.591754,110.146,7.720,1999.989859
07 Mar 2024 10:03:00.000,123.214,9.460,1878.191970,311.245,26.611,1097.137236,82.507,35.482,898.039187
29 Mar 2024 07:10:00.000,289.305,7.868,1999.987333,320.814,19.920,1320.302989,225.898,35.634,892.948051
06 Mar 2024 13:26:00.000,23.801,65.430,613.521080,191.461,7.740,1995.940921,269.095,7.765,1999.980212
12 Mar 2024 11:25:00.000,287.589,33.792,933.728038,148.243,12.006,1705.297667,32.955,24.205,1166.251822
12 Mar 2024 16:27:00.000,249.692,10.897,1781.409303,66.118,7.850,1999.982364,264.179,7.741,1999.991604
18 Mar 2024 12:51:00.000,188.757,37.014,873.645664,309.286,21.773,1248.942522,218.234,23.455,1186.632644
03 Mar 2024 11:51:00.000,174.063,7.750,1999.992690,91.922,22.507,1221.144808,45.671,11.832,1723.536431
03 Mar 2024 11:52:00.000,162.564,10.447,1807.455197,304.731,7.863,1999.998215,33.325,35.776,893.861882
10 Mar 2024 09:48:00.000,210.337,7.763,1999.988501,142.466,7.669,1999.996603,313.558,17.433,1424.100102
09 Mar 2024 16:36:00.000,268.485,20.481,1298.676431,352.663,48.064,731.579939,169.169,7.673,1999.991291
18 Mar 2024 07:50:00.000,71.863,25.500,1131.673398,53.230,56.374,662.247232,40.165,14.759,1556.084283
10 Mar 2024 16:32:00.000,269.852,12.785,1666.993032,305.195,13.675,1615.950512,263.841,34.906,908.157777
23 Mar 2024 10:53:00.000,248.288,27.632,1070.585720,113.819,61.692,629.037300,244.290,48.827,721.501147
13 Mar 2024 09:44:00.000,110.459,68.829,599.348176,149.446,20.822,1277.882054,250.176,7.746,1999.994540
25 Mar 2024 04:08:00.000,85.886,20.988,1278.970357,222.194,13.507,1618.184093,5.607,28.886,1038.005291
04 Mar 2024 13:30:00.000,235.084,36.100,889.770315,49.602,20.264,1307.328757,42.518,12.940,1657.041094
17 Mar 2024 12:56:00.000,138.306,22.428,1225.703032,202.156,7.714,1999.995671,233.298,39.895,824.717781
01 Mar 2024 20:23:00.000,217.067,27.774,1063.506658,285.682,31.906,968.927103,88.052,7.764,1999.999187
19 Mar 2024 12:46:00.000,242.092,25.052,1142.649592,160.911,16.253,1474.316677,312.413,17.468,1419.876106
31 Mar 2024 07:05:00.000,280.604,13.462,1627.803268,168.873,66.203,607.724926,337.346,21.320,1265.805481
29 Mar 2024 08:55:00.000,232.084,20.097,1310.991056,305.643,12.447,1685.723450,301.176,7.795,1999.997132
28 Mar 2024 07:16:00.000,296.395,36.067,891.324422,46.654,22.946,1210.305795,60.491,42.604,791.204457
07 Mar 2024 16:45:00.000,163.185,65.833,610.296214,297.316,22.316,1230.703380,316.155,12.427,1686.799253
02 Mar 2024 18:38:00.000,284.769,36.305,886.459642,312.262,12.628,1675.232785,193.540,39.365,832.927247
12 Mar 2024 13:07:00.000,335.978,49.860,716.408269,91.301,22.544,1221.338948,26.576,22.612,1219.944853
27 Mar 2024 03:57:00.000,244.287,22.086,1236.431944,344.969,53.713,681.474196,49.041,50.631,705.202907
08 Mar 2024 16:40:00.000,265.952,33.594,935.900504,132.766,7.736,1999.984981,35.012,36.638,876.896161
18 Mar 2024 07:47:00.000,236.384,63.124,623.454724,173.662,26.100,1108.260160,217.625,13.286,1624.731398
19 Mar 2024 11:03:00.000,291.233,13.828,1610.224170,52.655,21.480,1259.534898,99.536,15.843,1495.472510
14 Mar 2024 08:02:00.000,104.008,17.771,1410.519671,15.992,67.796,602.082123,188.503,54.542,672.778782
27 Mar 2024 04:00:00.000,92.498,73.503,583.256076,87.778,37.712,861.276029,322.270,20.031,1313.955249
31 Mar 2024 02:06:00.000,213.842,59.582,640.866821,58.759,24.719,1151.273352,349.721,25.306,1134.657733
19 Mar 2024 07:43:00.000,260.825,36.025,891.418419,114.360,18.168,1388.847848,49.950,41.765,801.692643
08 Mar 2024 16:43:00.000,150.618,34.490,916.946073,42.726,18.332,1386.536965,0.584,52.643,689.209853
11 Mar 2024 11:29:00.000,299.774,55.893,667.459048,127.874,7.706,1999.975465,78.678,70.132,591.078320
07 Mar 2024 16:40:00.000,288.178,7.884,1999.989749,52.167,9.320,1891.922062,68.451,14.788,1550.739022
26 Mar 2024 10:45:00.000,214.645,11.809,1720.718811,126.900,7.750,1999.968865,244.149,7.710,1999.977539
07 Mar 2024 16:41:00.000,286.850,13.741,1613.920857,59.420,7.862,1999.984294,68.245,7.807,1999.997928
13 Mar 2024 08:00:00.000,190.241,7.742,1999.976000,65.079,8.346,1962.220350,50.496,8.247,1967.617177
04 Mar 2024 11:49:00.000,167.889,15.461,1516.187391,193.474,38.331,850.373439,101.096,14.500,1564.107552
24 Mar 2024 09:12:00.000,108.311,42.605,793.631097,190.680,44.466,766.835166,66.986,14.525,1566.669318
02 Mar 2024 18:39:00.000,273.888,62.326,627.000929,67.890,8.381,1959.280500,299.765,22.279,1229.849144
10 Mar 2024 11:30:00.000,257.806,22.184,1236.564175,154.229,10.005,1831.399842,83.311,7.755,1999.985176
31 Mar 2024 07:04:00.000,284.344,7.857,1999.981168,69.220,7.837,1999.976484,71.628,41.504,805.631140
26 Mar 2024 07:20:00.000,292.312,13.592,1622.096869,312.284,12.620,1677.626459,142.997,7.697,1999.999786
13 Mar 2024 13:05:00.000,42.116,58.363,651.097100,106.735,10.640,1796.386272,44.007,12.284,1695.392726
11 Mar 2024 14:54:00.000,117.316,25.356,1133.004671,54.179,7.857,1999.997823,78.217,18.407,1379.321896
02 Mar 2024 20:20:00.000,210.787,19.758,1321.474678,333.189,30.082,1010.704500,265.064,7.776,1999.992060
19 Mar 2024 07:49:00.000,69.414,9.409,1888.272779,328.876,23.432,1193.416237,213.750,18.812,1357.094319
21 Mar 2024 12:42:00.000,204.589,13.471,1622.309757,222.740,13.533,1617.367864,45.377,44.366,769.834439
30 Mar 2024 00:32:00.000,105.348,7.793,1998.896205,112.533,25.437,1128.207712,120.681,7.704,1999.976546
13 Mar 2024 09:43:00.000,218.026,60.393,638.107362,290.594,19.773,1325.752413,161.026,40.130,822.534666
16 Mar 2024 06:14:00.000,135.522,9.925,1843.548417,159.587,33.290,937.731371,73.561,7.803,1999.995488
04 Mar 2024 20:15:00.000,204.178,7.715,1999.997646,297.071,13.737,1611.136986,307.263,7.836,1999.998341
16 Mar 2024 11:14:00.000,308.305,33.114,947.628365,50.228,13.035,1653.179683,113.029,7.705,1999.997227
20 Mar 2024 09:20:00.000,295.948,21.416,1265.993248,340.967,23.650,1186.405195,231.126,21.955,1238.230445
30 Mar 2024 05:32:00.000,33.200,51.311,702.289460,206.756,20.779,1278.963335,290.449,30.462,997.888960
02 Mar 2024 15:15:00.000,268.878,21.981,1243.776780,303.322,12.541,1680.991813,239.231,22.053,1234.557426
19 Mar 2024 11:04:00.000,292.777,22.344,1232.991383,71.894,13.955,1595.842556,54.329,20.607,1291.877540
18 Mar 2024 12:54:00.000,139.868,7.769,1999.990639,28.342,27.120,1084.508775,233.868,7.722,1999.988113
23 Mar 2024 10:55:00.000,190.542,31.574,975.687276,103.760,14.965,1539.493712,38.378,16.041,1489.016171
21 Mar 2024 09:17:00.000,297.305,21.627,1258.331006,172.705,25.846,1114.584880,305.621,63.252,620.486015
06 Mar 2024 11:42:00.000,201.634,19.919,1317.634383,91.253,7.795,1999.982446,115.507,20.428,1294.231716
27 Mar 2024 07:21:00.000,47.418,61.914,630.051505,58.744,24.487,1159.799442,195.974,7.663,1999.992346
09 Mar 2024 11:33:00.000,245.618,22.175,1236.122871,53.312,8.922,1921.052343,264.104,13.399,1626.335093
24 Mar 2024 10:54:00.000,164.118,11.872,1715.956874,5.504,29.164,1032.739092,277.552,20.689,1287.122037
05 Mar 2024 18:27:00.000,273.412,13.044,1651.331788,88.370,37.997,855.568758,305.625,7.822,1999.991147
09 Mar 2024 16:37:00.000,253.259,29.665,1019.627360,293.079,7.851,1999.983643,296.412,13.718,1610.858944
26 Mar 2024 05:46:00.000,67.664,14.501,1572.424017,270.779,21.056,1271.715420,349.458,25.417,1131.352606
10 Mar 2024 11:37:00.000,69.384,9.384,1890.245017,85.320,17.349,1424.576000,77.878,21.707,1249.121988
05 Mar 2024 13:27:00.000,253.578,36.209,888.466698,58.982,7.863,1999.986538,309.191,7.828,1999.991568
18 Mar 2024 09:24:00.000,277.994,7.869,1999.981717,219.554,7.736,1999.985689,120.248,31.502,973.753768
15 Mar 2024 13:04:00.000,110.703,7.815,1999.991167,165.629,10.797,1781.530582,309.659,12.192,1698.624450
27 Mar 2024 09:03:00.000,163.171,27.984,1059.508520,17.555,68.496,599.278250,26.391,22.844,1210.314546
02 Mar 2024 20:18:00.000,247.862,16.154,1482.513200,305.008,13.605,1618.146528,316.791,12.633,1673.970997
13 Mar 2024 14:44:00.000,260.004,31.745,973.816116,119.609,51.715,696.853818,120.220,32.102,961.972879
03 Mar 2024 15:18:00.000,67.085,14.812,1555.986539,234.913,13.568,1613.564057,324.782,17.055,1442.019728
12 Mar 2024 08:08:00.000,118.673,10.999,1774.708528,216.476,11.386,1741.290516,151.817,33.964,924.231339
03 Mar 2024 18:33:00.000,284.725,13.715,1614.250481,275.764,33.479,936.558733,288.896,21.846,1244.545138
21 Mar 2024 12:39:00.000,250.237,11.003,1775.361138,191.775,8.131,1967.775160,224.376,35.496,893.862497
25 Mar 2024 10:46:00.000,256.627,11.634,1735.673938,293.873,12.686,1672.397101,54.976,8.649,1937.672556
21 Mar 2024 11:01:00.000,173.803,59.211,644.781852,28.303,27.594,1071.518782,271.834,33.084,942.669293
16 Mar 2024 14:40:00.000,171.943,7.737,1999.998931,20.322,23.136,1203.600243,120.286,47.516,733.789341
05 Mar 2024 16:47:00.000,291.913,13.794,1611.362878,64.673,14.878,1549.042158,50.687,8.177,1974.391055
03 Mar 2024 11:57:00.000,103.187,7.833,1999.988213,208.679,20.870,1278.711938,42.935,21.696,1251.731261
28 Mar 2024 05:38:00.000,23.362,46.807,745.536479,52.509,21.389,1264.373745,31.630,23.214,1199.331618
04 Mar 2024 18:31:00.000,272.840,21.020,1277.814816,32.129,27.258,1081.101401,57.618,15.721,1502.478587
07 Mar 2024 11:44:00.000,85.301,21.376,1266.427011,199.497,7.684,1999.991150,49.605,13.712,1612.474890
08 Mar 2024 16:46:00.000,129.813,7.761,1999.979337,308.987,13.373,1633.282474,308.801,7.838,1999.982832
14 Mar 2024 07:57:00.000,196.141,12.515,1676.830867,192.303,56.075,661.603294,306.337,7.824,1999.982258
06 Mar 2024 13:21:00.000,258.979,7.841,1999.990894,299.851,7.815,1999.984544,327.395,17.253,1432.996615
15 Mar 2024 11:21:00.000,69.316,22.118,1240.865142,77.044,22.389,1226.548443,52.044,7.822,1999.999200
31 Mar 2024 03:50:00.000,62.210,22.599,1222.355283,57.712,9.020,1910.846855,88.705,7.732,1999.992018
29 Mar 2024 02:13:00.000,126.881,37.419,865.636746,355.219,25.580,1128.122713,85.547,16.201,1476.965279
13 Mar 2024 11:28:00.000,72.552,8.423,1959.778694,312.486,62.466,625.594013,337.629,28.777,1039.502932
19 Mar 2024 06:01:00.000,203.024,12.772,1660.942546,291.441,22.050,1239.765097,315.127,12.317,1692.467063
