Time (UTCG),Azimuth (deg),Elevation (deg),Range (km)
22 Mar 2024 10:57:00.000,326.610,60.035,638.101563
03 Mar 2024 20:21:00.000,158.180,8.583,1929.026444
12 Mar 2024 08:08:00.000,88.714,8.359,1956.453051
14 Mar 2024 14:47:00.000,126.108,9.068,1899.009498
17 Mar 2024 11:09:00.000,316.584,12.473,1684.584525
24 Mar 2024 02:28:00.000,129.953,9.232,1884.812831
04 Mar 2024 11:52:00.000,99.461,20.332,1299.757037
11 Mar 2024 09:43:00.000,233.868,7.722,1999.988113
21 Mar 2024 11:03:00.000,94.664,22.801,1210.845369
22 Mar 2024 05:59:00.000,55.388,7.822,1999.984110
01 Mar 2024 18:41:00.000,340.694,27.420,1073.568808
14 Mar 2024 13:06:00.000,78.648,10.086,1833.844643
08 Mar 2024 14:57:00.000,316.673,12.511,1682.000410
03 Mar 2024 11:56:00.000,88.681,8.549,1942.214968
13 Mar 2024 14:47:00.000,105.346,41.277,807.401612
26 Mar 2024 07:23:00.000,345.543,22.717,1216.016141
05 Mar 2024 18:28:00.000,294.296,22.072,1236.060948
19 Mar 2024 06:00:00.000,212.518,21.210,1262.823436
13 Mar 2024 13:06:00.000,33.141,24.638,1154.400048
25 Mar 2024 07:30:00.000,55.997,11.672,1732.040190
07 Mar 2024 15:00:00.000,315.268,12.307,1694.140827
27 Mar 2024 10:45:00.000,182.989,9.582,1860.473418
12 Mar 2024 08:02:00.000,179.404,11.669,1723.045672
25 Mar 2024 09:11:00.000,88.004,21.191,1267.773285
02 Mar 2024 20:17:00.000,284.156,13.245,1634.200526
06 Mar 2024 11:45:00.000,81.404,38.291,851.643281
21 Mar 2024 09:23:00.000,58.581,12.136,1703.721433
30 Mar 2024 02:10:00.000,51.250,41.810,799.724559
11 Mar 2024 08:10:00.000,103.587,8.528,1942.037996
08 Mar 2024 09:59:00.000,99.639,16.219,1478.031758
26 Mar 2024 09:04:00.000,343.137,54.726,672.684494
26 Mar 2024 07:27:00.000,60.866,12.759,1665.510705
15 Mar 2024 14:42:00.000,158.865,33.948,923.876331
04 Mar 2024 13:30:00.000,302.342,49.850,712.840695
16 Mar 2024 07:54:00.000,60.491,42.604,791.204457
09 Mar 2024 11:30:00.000,260.089,7.769,1999.990520
04 Mar 2024 15:14:00.000,44.158,12.246,1697.067188
09 Mar 2024 09:57:00.000,85.038,16.838,1449.685380
13 Mar 2024 11:27:00.000,51.966,7.840,1999.999060
31 Mar 2024 02:07:00.000,35.012,36.638,876.896161
10 Mar 2024 14:57:00.000,74.223,17.046,1439.724230
06 Mar 2024 13:21:00.000,280.305,12.975,1652.129402
17 Mar 2024 09:34:00.000,42.518,12.940,1657.041094
01 Mar 2024 20:26:00.000,139.336,23.500,1182.831293
14 Mar 2024 09:44:00.000,52.776,7.840,1999.991139
12 Mar 2024 13:05:00.000,316.138,12.400,1689.012938
18 Mar 2024 14:29:00.000,256.673,11.250,1754.506096
31 Mar 2024 08:52:00.000,181.914,13.205,1631.179816
23 Mar 2024 07:30:00.000,319.565,17.110,1438.654691
30 Mar 2024 05:32:00.000,29.529,21.808,1246.753824
01 Mar 2024 20:25:00.000,149.191,37.581,859.081559
03 Mar 2024 15:18:00.000,49.619,8.649,1937.776205
31 Mar 2024 02:05:00.000,298.775,51.514,696.088068
28 Mar 2024 05:38:00.000,21.516,20.490,1295.926432
30 Mar 2024 05:33:00.000,46.518,17.105,1437.863652
18 Mar 2024 06:04:00.000,194.222,19.527,1326.935872
24 Mar 2024 09:08:00.000,313.840,13.122,1645.446229
01 Mar 2024 22:03:00.000,235.718,9.125,1892.521192
17 Mar 2024 07:54:00.000,56.436,9.069,1907.713763
02 Mar 2024 11:53:00.000,171.358,7.686,1999.985880
31 Mar 2024 03:45:00.000,312.413,17.468,1419.876106
07 Mar 2024 18:29:00.000,150.106,7.657,1999.977354
21 Mar 2024 04:18:00.000,111.986,15.813,1494.904659
23 Mar 2024 05:53:00.000,27.352,30.049,1008.814964
31 Mar 2024 08:53:00.000,171.685,8.936,1905.757301
26 Mar 2024 10:42:00.000,278.317,7.789,1999.984143
01 Mar 2024 18:44:00.000,61.252,24.536,1154.484973
28 Mar 2024 09:00:00.000,145.863,38.954,839.635193
05 Mar 2024 13:28:00.000,0.085,39.627,832.526635
23 Mar 2024 04:06:00.000,215.531,7.659,1999.997612
07 Mar 2024 10:01:00.000,123.328,14.879,1543.490891
23 Mar 2024 07:31:00.000,336.884,21.371,1263.551353
12 Mar 2024 11:27:00.000,10.178,24.734,1152.072562
22 Mar 2024 05:57:00.000,51.673,14.692,1557.853172
23 Mar 2024 05:50:00.000,290.449,30.462,997.888960
21 Mar 2024 05:54:00.000,247.031,21.997,1236.025672
05 Mar 2024 11:46:00.000,161.389,40.793,813.635282
24 Mar 2024 07:31:00.000,23.739,20.459,1297.939280
10 Mar 2024 18:15:00.000,236.789,9.241,1886.161166
18 Mar 2024 09:26:00.000,316.608,17.252,1432.746655
10 Mar 2024 14:56:00.000,60.785,24.505,1156.972780
12 Mar 2024 14:47:00.000,323.829,33.529,935.292702
05 Mar 2024 11:42:00.000,216.666,7.706,1999.992170
07 Mar 2024 11:45:00.000,60.474,7.828,1999.981833
21 Mar 2024 04:20:00.000,88.052,7.764,1999.999187
18 Mar 2024 07:51:00.000,53.779,8.110,1978.924994
15 Mar 2024 14:44:00.000,140.880,13.831,1597.332961
27 Mar 2024 09:00:00.000,301.851,36.397,882.319725
05 Mar 2024 20:10:00.000,247.486,10.280,1814.602289
22 Mar 2024 07:39:00.000,51.878,7.833,1999.998958
30 Mar 2024 03:48:00.000,321.360,23.914,1174.459410
05 Mar 2024 13:30:00.000,40.784,19.932,1318.395997
10 Mar 2024 09:56:00.000,68.100,8.060,1981.662577
14 Mar 2024 08:02:00.000,74.927,12.446,1683.612575
21 Mar 2024 11:02:00.000,82.507,35.482,898.039187
02 Mar 2024 13:40:00.000,62.793,9.235,1894.603985
17 Mar 2024 09:35:00.000,51.198,7.841,1999.983388
21 Mar 2024 07:40:00.000,28.689,19.532,1334.653032
12 Mar 2024 11:28:00.000,28.826,19.420,1339.831879
03 Mar 2024 20:17:00.000,222.126,27.751,1060.148647
26 Mar 2024 09:03:00.000,318.170,34.643,913.797688
09 Mar 2024 16:38:00.000,300.205,63.441,619.273775
27 Mar 2024 03:56:00.000,269.326,21.132,1267.415041
13 Mar 2024 07:58:00.000,203.314,7.681,1999.983397
29 Mar 2024 00:33:00.000,114.258,10.116,1824.146290
27 Mar 2024 10:40:00.000,257.671,11.281,1752.356540
24 Mar 2024 10:47:00.000,292.449,7.812,1999.991871
31 Mar 2024 05:29:00.000,32.955,24.205,1166.251822
18 Mar 2024 06:06:00.000,151.242,33.359,934.916910
28 Mar 2024 08:58:00.000,259.180,56.370,660.182737
10 Mar 2024 09:51:00.000,172.793,47.767,731.548870
09 Mar 2024 11:39:00.000,53.727,8.015,1986.368313
27 Mar 2024 08:57:00.000,299.863,7.813,1999.990784
30 Mar 2024 05:34:00.000,58.264,12.059,1706.839511
07 Mar 2024 18:21:00.000,285.481,7.787,1999.984686
20 Mar 2024 12:42:00.000,277.552,20.689,1287.122037
27 Mar 2024 02:21:00.000,77.892,10.327,1815.004603
29 Mar 2024 03:48:00.000,277.391,7.746,1999.990288
12 Mar 2024 09:45:00.000,267.124,60.751,633.666010
04 Mar 2024 18:29:00.000,301.355,7.809,1999.990737
13 Mar 2024 08:06:00.000,78.300,7.802,1999.993148
10 Mar 2024 09:55:00.000,71.501,13.870,1602.111050
31 Mar 2024 07:05:00.000,301.924,7.802,1999.990915
13 Mar 2024 09:47:00.000,55.238,7.838,1999.982087
07 Mar 2024 11:36:00.000,239.560,7.736,1999.985548
11 Mar 2024 13:10:00.000,343.474,21.337,1265.806677
08 Mar 2024 09:57:00.000,137.103,23.264,1193.583083
25 Mar 2024 04:04:00.000,235.508,63.200,619.270058
29 Mar 2024 07:15:00.000,3.457,39.459,834.220540
17 Mar 2024 11:08:00.000,308.723,7.840,1999.983865
27 Mar 2024 02:15:00.000,193.078,19.424,1329.121506
08 Mar 2024 15:03:00.000,61.469,12.862,1659.166989
06 Mar 2024 18:33:00.000,137.815,7.669,1999.972871
19 Mar 2024 11:07:00.000,38.301,31.428,978.712562
28 Mar 2024 02:17:00.000,78.445,21.426,1257.318043
09 Mar 2024 16:43:00.000,120.681,7.704,1999.976546
08 Mar 2024 09:58:00.000,115.863,20.887,1277.842912
13 Mar 2024 09:43:00.000,0.584,52.643,689.209853
26 Mar 2024 09:10:00.000,109.109,7.746,1999.990201
31 Mar 2024 00:23:00.000,183.201,18.141,1381.932145
25 Mar 2024 02:22:00.000,168.349,10.909,1768.216233
29 Mar 2024 00:29:00.000,168.220,7.623,1999.986848
01 Mar 2024 17:00:00.000,339.902,21.134,1271.980299
19 Mar 2024 07:41:00.000,283.301,20.138,1307.879477
07 Mar 2024 16:49:00.000,100.133,7.737,1999.978744
13 Mar 2024 08:04:00.000,99.511,19.997,1312.683046
29 Mar 2024 08:55:00.000,235.323,42.014,797.165445
01 Mar 2024 22:04:00.000,222.337,9.427,1869.692265
21 Mar 2024 07:34:00.000,285.914,7.790,1999.990166
03 Mar 2024 20:14:00.000,274.533,12.636,1668.743943
27 Mar 2024 02:13:00.000,208.863,7.640,1999.991913
12 Mar 2024 16:33:00.000,157.784,8.718,1921.065563
11 Mar 2024 14:49:00.000,319.847,20.580,1293.253573
27 Mar 2024 05:36:00.000,295.876,7.788,1999.996269
09 Mar 2024 13:17:00.000,17.539,21.266,1268.255724
10 Mar 2024 16:40:00.000,132.103,8.638,1928.612734
07 Mar 2024 09:59:00.000,156.495,14.055,1585.350879
24 Mar 2024 04:05:00.000,221.002,21.650,1246.205276
05 Mar 2024 15:06:00.000,307.786,12.249,1697.113899
07 Mar 2024 16:40:00.000,306.099,7.826,1999.990555
17 Mar 2024 14:38:00.000,163.057,7.674,1999.978626
29 Mar 2024 03:52:00.000,336.309,31.142,983.106029
27 Mar 2024 05:43:00.000,45.515,11.837,1721.686134
21 Mar 2024 04:15:00.000,165.293,15.455,1509.342196
11 Mar 2024 09:49:00.000,71.628,41.504,805.631140
26 Mar 2024 09:05:00.000,56.859,59.208,642.595456
04 Mar 2024 15:10:00.000,330.833,22.129,1236.564108
23 Mar 2024 04:09:00.000,188.343,30.021,1004.505993
24 Mar 2024 04:11:00.000,68.451,14.788,1550.739022
05 Mar 2024 15:07:00.000,320.046,17.083,1440.502281
26 Mar 2024 10:49:00.000,162.253,7.683,1999.973712
07 Mar 2024 11:42:00.000,59.480,42.411,793.976289
03 Mar 2024 11:50:00.000,180.028,11.746,1718.920026
21 Mar 2024 05:53:00.000,245.229,13.554,1613.679415
05 Mar 2024 16:54:00.000,81.872,7.767,1999.990294
09 Mar 2024 09:56:00.000,97.877,24.429,1158.318915
16 Mar 2024 12:59:00.000,88.641,21.372,1261.195034
15 Mar 2024 11:15:00.000,312.175,12.233,1698.875020
08 Mar 2024 16:40:00.000,316.652,34.812,910.374654
04 Mar 2024 18:39:00.000,115.543,7.699,1999.991402
31 Mar 2024 02:10:00.000,55.165,8.644,1935.628293
16 Mar 2024 06:12:00.000,139.498,15.245,1522.386208
02 Mar 2024 15:18:00.000,5.916,28.646,1043.153526
10 Mar 2024 11:31:00.000,299.298,28.797,1039.086649
17 Mar 2024 12:50:00.000,305.641,13.617,1617.433962
09 Mar 2024 18:17:00.000,256.055,11.146,1759.616199
25 Mar 2024 09:09:00.000,45.377,44.366,769.834439
30 Mar 2024 07:12:00.000,353.194,48.802,722.315758
08 Mar 2024 16:42:00.000,58.795,61.056,631.544951
16 Mar 2024 11:14:00.000,344.621,21.661,1254.129942
25 Mar 2024 10:44:00.000,286.176,7.802,1999.976793
16 Mar 2024 09:36:00.000,40.165,14.759,1556.084283
26 Mar 2024 10:44:00.000,258.356,17.528,1416.141332
21 Mar 2024 10:59:00.000,324.516,33.449,937.062821
23 Mar 2024 12:36:00.000,205.343,11.452,1737.444865
14 Mar 2024 11:25:00.000,54.425,7.837,1999.982138
30 Mar 2024 02:08:00.000,261.844,61.658,626.809380
14 Mar 2024 11:18:00.000,307.538,12.246,1697.766011
13 Mar 2024 14:44:00.000,309.218,36.030,889.067738
10 Mar 2024 11:33:00.000,1.631,35.331,902.311886
03 Mar 2024 18:34:00.000,312.994,21.528,1256.250431
03 Mar 2024 16:57:00.000,29.912,22.120,1235.947969
10 Mar 2024 14:51:00.000,314.866,12.982,1654.092665
26 Mar 2024 10:43:00.000,270.308,12.398,1684.655796
10 Mar 2024 09:48:00.000,219.094,13.421,1621.049788
26 Mar 2024 02:23:00.000,99.483,15.398,1515.683455
04 Mar 2024 16:57:00.000,73.867,7.779,1999.994062
09 Mar 2024 16:36:00.000,299.765,22.279,1229.849144
02 Mar 2024 18:42:00.000,83.706,19.999,1311.300675
26 Mar 2024 05:41:00.000,325.978,22.962,1206.665753
30 Mar 2024 02:07:00.000,249.374,35.945,886.606850
21 Mar 2024 07:36:00.000,304.644,18.159,1390.804734
28 Mar 2024 08:57:00.000,282.911,35.061,905.162383
22 Mar 2024 12:36:00.000,263.992,11.871,1716.464659
27 Mar 2024 07:17:00.000,309.334,7.817,1999.990259
24 Mar 2024 05:44:00.000,273.337,7.756,1999.983494
04 Mar 2024 13:32:00.000,33.325,35.776,893.861882
03 Mar 2024 20:13:00.000,281.552,7.768,1999.990211
08 Mar 2024 18:20:00.000,256.961,17.225,1428.560048
10 Mar 2024 11:36:00.000,51.846,7.840,1999.980809
08 Mar 2024 16:37:00.000,303.199,7.823,1999.991176
08 Mar 2024 13:21:00.000,30.553,18.215,1390.200578
11 Mar 2024 13:11:00.000,4.988,22.943,1209.386241
14 Mar 2024 09:37:00.000,277.234,20.630,1289.275564
22 Mar 2024 05:49:00.000,254.429,7.725,1999.999914
16 Mar 2024 14:39:00.000,173.102,24.484,1153.357141
09 Mar 2024 13:12:00.000,296.493,7.826,1999.984667
08 Mar 2024 16:44:00.000,102.989,24.376,1158.148485
08 Mar 2024 18:22:00.000,217.710,23.002,1200.122168
06 Mar 2024 11:48:00.000,65.451,8.779,1927.996299
06 Mar 2024 11:42:00.000,214.738,34.888,907.235646
18 Mar 2024 12:55:00.000,120.183,7.727,1999.995277
18 Mar 2024 07:43:00.000,263.533,13.329,1629.015511
24 Mar 2024 10:51:00.000,244.290,48.827,721.501147
23 Mar 2024 09:13:00.000,343.126,25.765,1120.817807
02 Mar 2024 13:36:00.000,97.716,70.146,591.895173
26 Mar 2024 07:25:00.000,31.149,22.984,1206.824081
23 Mar 2024 09:16:00.000,56.991,22.204,1233.176922
19 Mar 2024 14:28:00.000,224.474,9.930,1838.385530
09 Mar 2024 13:18:00.000,34.229,16.696,1459.124702
12 Mar 2024 16:25:00.000,281.858,7.793,1999.989652
29 Mar 2024 08:59:00.000,146.075,12.674,1663.203624
24 Mar 2024 07:26:00.000,303.460,7.813,1999.987055
04 Mar 2024 13:26:00.000,255.339,7.760,1999.986340
02 Mar 2024 15:13:00.000,278.626,7.793,1999.980794
22 Mar 2024 09:15:00.000,328.174,18.128,1393.760851
17 Mar 2024 06:11:00.000,99.536,15.843,1495.472510
14 Mar 2024 07:57:00.000,189.592,30.304,999.569334
31 Mar 2024 07:06:00.000,303.410,13.621,1615.031409
07 Mar 2024 13:26:00.000,50.657,7.834,1999.981165
17 Mar 2024 14:30:00.000,277.810,7.794,1999.999947
17 Mar 2024 06:06:00.000,187.674,12.156,1692.177849
08 Mar 2024 14:58:00.000,328.379,17.826,1407.178879
27 Mar 2024 09:03:00.000,117.137,42.240,794.573445
22 Mar 2024 04:12:00.000,167.307,24.178,1161.456132
09 Mar 2024 13:15:00.000,334.267,21.679,1253.168288
30 Mar 2024 02:04:00.000,243.508,7.681,1999.976229
06 Mar 2024 18:31:00.000,147.477,21.761,1242.165620
13 Mar 2024 16:25:00.000,250.209,15.789,1497.249096
14 Mar 2024 07:56:00.000,203.933,20.480,1290.713531
07 Mar 2024 13:24:00.000,27.661,20.699,1289.161023
30 Mar 2024 02:11:00.000,55.694,25.317,1130.587887
22 Mar 2024 07:36:00.000,15.020,22.173,1235.216427
03 Mar 2024 18:35:00.000,323.398,33.660,931.558902
18 Mar 2024 09:28:00.000,355.731,23.513,1190.462972
12 Mar 2024 09:49:00.000,56.880,15.765,1503.571557
21 Mar 2024 04:14:00.000,178.465,11.600,1725.187558
21 Mar 2024 05:55:00.000,250.803,35.857,889.623259
19 Mar 2024 11:08:00.000,60.679,24.206,1166.939929
05 Mar 2024 11:47:00.000,120.969,39.793,828.253008
03 Mar 2024 13:31:00.000,252.906,35.816,891.469666
05 Mar 2024 13:26:00.000,292.004,30.245,1004.226769
28 Mar 2024 02:13:00.000,199.287,32.350,953.220263
31 Mar 2024 00:27:00.000,99.507,18.962,1350.964664
05 Mar 2024 20:12:00.000,218.675,12.104,1695.171260
15 Mar 2024 07:56:00.000,115.916,58.494,646.476380
06 Mar 2024 16:46:00.000,337.629,28.777,1039.502932
14 Mar 2024 16:26:00.000,192.482,8.594,1930.081057
17 Mar 2024 09:35:00.000,50.687,8.177,1974.391055
17 Mar 2024 06:10:00.000,115.507,20.428,1294.231716
12 Mar 2024 11:23:00.000,293.777,12.565,1677.504111
16 Mar 2024 11:18:00.000,56.179,11.760,1727.245445
05 Mar 2024 18:29:00.000,290.113,35.873,890.242545
10 Mar 2024 16:39:00.000,134.472,14.822,1543.702800
31 Mar 2024 02:06:00.000,1.678,54.234,674.776985
01 Mar 2024 20:24:00.000,181.955,57.782,649.176079
16 Mar 2024 07:53:00.000,61.719,74.957,577.887232
27 Mar 2024 10:42:00.000,227.599,16.027,1484.333558
21 Mar 2024 10:57:00.000,308.228,13.544,1621.506685
20 Mar 2024 12:43:00.000,263.532,30.742,991.905471
11 Mar 2024 16:30:00.000,276.805,20.717,1285.276018
23 Mar 2024 05:55:00.000,48.481,13.002,1651.875413
18 Mar 2024 07:48:00.000,29.746,32.957,946.689644
15 Mar 2024 12:56:00.000,313.651,13.114,1646.708932
25 Mar 2024 07:28:00.000,27.804,21.129,1272.445714
05 Mar 2024 13:32:00.000,52.695,7.830,1999.989645
25 Mar 2024 04:03:00.000,237.841,36.263,881.596291
03 Mar 2024 16:55:00.000,345.435,22.215,1233.177658
21 Mar 2024 09:16:00.000,307.903,7.831,2000.000066
09 Mar 2024 16:34:00.000,299.432,7.818,1999.991904
14 Mar 2024 14:42:00.000,275.716,61.285,630.564145
29 Mar 2024 09:00:00.000,142.268,7.696,1999.983666
26 Mar 2024 07:24:00.000,8.232,25.099,1140.028393
30 Mar 2024 00:30:00.000,111.597,15.301,1518.586117
13 Mar 2024 16:27:00.000,213.750,18.812,1357.094319
11 Mar 2024 16:31:00.000,262.416,30.624,993.815575
19 Mar 2024 07:39:00.000,269.095,7.765,1999.980212
24 Mar 2024 07:33:00.000,51.455,11.296,1756.250666
06 Mar 2024 16:45:00.000,322.270,20.031,1313.955249
10 Mar 2024 16:34:00.000,280.816,34.834,909.116402
22 Mar 2024 10:55:00.000,305.294,22.003,1240.441546
08 Mar 2024 13:16:00.000,297.941,12.473,1683.329248
02 Mar 2024 11:55:00.000,145.976,12.205,1691.845312
14 Mar 2024 14:45:00.000,129.254,24.996,1138.833228
17 Mar 2024 14:37:00.000,169.344,11.285,1746.867898
11 Mar 2024 11:25:00.000,278.314,7.798,1999.990443
17 Mar 2024 12:54:00.000,58.242,60.152,637.275728
14 Mar 2024 11:19:00.000,319.778,17.089,1440.779308
03 Mar 2024 13:35:00.000,54.085,25.228,1135.630559
05 Mar 2024 18:36:00.000,126.367,7.683,1999.979818
26 Mar 2024 02:20:00.000,157.023,20.955,1270.402043
02 Mar 2024 20:18:00.000,276.427,20.549,1290.051663
30 Mar 2024 02:06:00.000,246.055,22.009,1233.748306
20 Mar 2024 04:19:00.000,144.137,11.808,1713.965907
20 Mar 2024 11:07:00.000,90.401,12.646,1670.184062
12 Mar 2024 09:43:00.000,247.829,22.004,1237.338156
26 Mar 2024 10:46:00.000,218.586,23.987,1169.742466
27 Mar 2024 07:25:00.000,74.806,9.233,1893.345801
18 Mar 2024 07:49:00.000,42.935,21.696,1251.731261
24 Mar 2024 07:27:00.000,311.951,12.204,1699.177667
31 Mar 2024 00:24:00.000,165.889,23.815,1171.286441
22 Mar 2024 10:59:00.000,103.826,41.439,805.640211
23 Mar 2024 12:35:00.000,220.031,12.739,1660.205065
16 Mar 2024 11:13:00.000,327.320,17.247,1433.788340
08 Mar 2024 15:04:00.000,70.088,7.798,1999.996731
23 Mar 2024 09:14:00.000,8.332,30.329,1003.299729
28 Mar 2024 05:34:00.000,309.659,12.192,1698.624450
13 Mar 2024 16:30:00.000,170.939,7.660,1999.993995
01 Mar 2024 16:57:00.000,301.830,7.817,1999.995151
30 Mar 2024 05:27:00.000,307.778,7.801,2000.000058
27 Mar 2024 07:18:00.000,316.531,12.674,1670.997584
23 Mar 2024 10:57:00.000,128.285,25.110,1135.988830
06 Mar 2024 16:50:00.000,78.614,18.494,1374.127990
11 Mar 2024 14:47:00.000,307.263,7.836,1999.998341
15 Mar 2024 06:16:00.000,131.409,9.557,1864.054141
24 Mar 2024 05:48:00.000,331.378,33.701,931.137033
25 Mar 2024 04:05:00.000,66.967,74.367,578.420476
25 Mar 2024 07:31:00.000,63.071,7.816,1999.978561
23 Mar 2024 04:07:00.000,210.816,13.115,1635.160841
20 Mar 2024 11:01:00.000,320.210,20.609,1292.352445
17 Mar 2024 12:52:00.000,317.397,34.849,910.479748
23 Mar 2024 05:54:00.000,41.030,20.233,1305.756278
25 Mar 2024 09:05:00.000,310.499,13.421,1627.974143
27 Mar 2024 04:00:00.000,30.368,33.109,942.189614
08 Mar 2024 16:39:00.000,309.065,21.783,1247.741886
18 Mar 2024 12:47:00.000,299.889,13.674,1613.772950
15 Mar 2024 08:00:00.000,65.689,8.787,1927.411733
22 Mar 2024 10:56:00.000,309.961,35.671,895.491060
25 Mar 2024 10:45:00.000,280.565,13.149,1641.551518
20 Mar 2024 04:22:00.000,101.510,7.741,1999.996879
26 Mar 2024 05:38:00.000,289.357,7.780,1999.991557
08 Mar 2024 13:20:00.000,12.789,23.189,1201.034903
03 Mar 2024 13:36:00.000,56.638,15.700,1506.154904
19 Mar 2024 12:48:00.000,180.302,59.745,638.780479
25 Mar 2024 05:46:00.000,7.698,26.832,1089.957569
19 Mar 2024 11:09:00.000,73.990,16.842,1450.096811
04 Mar 2024 18:32:00.000,308.479,35.875,890.618151
04 Mar 2024 16:49:00.000,309.214,7.828,1999.998427
03 Mar 2024 13:28:00.000,245.078,7.743,1999.979809
10 Mar 2024 09:47:00.000,222.441,7.708,1999.999952
17 Mar 2024 14:33:00.000,240.238,21.806,1243.674317
21 Mar 2024 04:19:00.000,98.478,12.036,1704.407105
27 Mar 2024 07:23:00.000,53.899,20.464,1296.514338
27 Mar 2024 10:46:00.000,177.862,7.677,1999.987653
25 Mar 2024 05:48:00.000,40.226,14.769,1554.180120
02 Mar 2024 17:00:00.000,26.373,20.714,1287.365266
25 Mar 2024 02:27:00.000,94.387,7.737,1999.980128
08 Mar 2024 11:34:00.000,252.311,13.563,1615.950937
03 Mar 2024 13:32:00.000,269.070,60.545,634.735505
04 Mar 2024 16:55:00.000,52.029,19.358,1339.711517
02 Mar 2024 16:57:00.000,326.424,17.126,1438.054190
17 Mar 2024 09:27:00.000,289.758,7.809,1999.984717
31 Mar 2024 07:12:00.000,109.021,25.032,1138.264896
15 Mar 2024 08:00:00.000,65.362,7.821,1999.985304
14 Mar 2024 14:46:00.000,127.192,15.489,1510.865932
15 Mar 2024 12:55:00.000,308.185,7.841,1999.979075
12 Mar 2024 14:48:00.000,351.616,50.077,710.936158
15 Mar 2024 12:58:00.000,337.891,28.664,1043.219832
09 Mar 2024 13:13:00.000,304.813,12.310,1693.689266
17 Mar 2024 14:34:00.000,218.234,23.455,1186.632644
29 Mar 2024 02:16:00.000,63.536,9.124,1900.058113
01 Mar 2024 22:05:00.000,203.252,7.638,2000.000070
01 Mar 2024 18:40:00.000,324.471,19.605,1330.139999
24 Mar 2024 09:11:00.000,5.670,35.977,890.487738
25 Mar 2024 07:29:00.000,44.408,16.572,1464.042912
03 Mar 2024 15:17:00.000,41.415,13.603,1617.915845
15 Mar 2024 06:14:00.000,157.220,7.674,1999.999418
31 Mar 2024 03:50:00.000,43.672,12.398,1686.406512
07 Mar 2024 18:23:00.000,270.254,19.696,1323.787565
09 Mar 2024 14:55:00.000,327.385,18.605,1373.226723
06 Mar 2024 11:39:00.000,228.467,7.720,1999.997968
18 Mar 2024 12:53:00.000,119.517,25.560,1123.037626
16 Mar 2024 14:36:00.000,254.560,27.961,1057.951994
31 Mar 2024 00:29:00.000,79.205,7.747,1999.981306
01 Mar 2024 20:22:00.000,280.029,34.802,908.443475
24 Mar 2024 04:08:00.000,116.257,57.172,653.847606
28 Mar 2024 03:55:00.000,325.569,37.205,867.977106
21 Mar 2024 12:45:00.000,155.749,7.686,1999.982857
15 Mar 2024 11:20:00.000,40.239,16.067,1489.499635
06 Mar 2024 11:43:00.000,189.601,55.364,667.168054
31 Mar 2024 07:08:00.000,311.025,35.633,895.105406
26 Mar 2024 09:08:00.000,106.032,15.112,1532.225681
19 Mar 2024 07:45:00.000,26.398,26.999,1086.079759
23 Mar 2024 12:37:00.000,192.736,8.990,1902.544077
31 Mar 2024 05:32:00.000,71.707,8.480,1947.638188
07 Mar 2024 13:26:00.000,48.581,9.360,1887.241675
24 Mar 2024 02:29:00.000,117.070,8.261,1957.147699
21 Mar 2024 09:23:00.000,66.264,7.819,1999.985452
30 Mar 2024 08:55:00.000,176.800,20.906,1274.179323
18 Mar 2024 09:25:00.000,304.495,12.293,1694.214077
07 Mar 2024 15:06:00.000,56.386,11.779,1724.938717
11 Mar 2024 16:34:00.000,167.366,28.893,1032.069414
23 Mar 2024 10:53:00.000,291.882,36.145,886.780249
23 Mar 2024 10:59:00.000,125.331,7.723,1999.973778
03 Mar 2024 11:51:00.000,166.986,15.783,1495.419869
13 Mar 2024 13:04:00.000,345.307,23.722,1183.711280
14 Mar 2024 14:41:00.000,290.862,36.097,887.473657
02 Mar 2024 13:39:00.000,63.802,15.680,1506.637477
20 Mar 2024 12:45:00.000,193.776,40.310,820.112181
25 Mar 2024 10:46:00.000,271.448,19.968,1314.303694
02 Mar 2024 20:19:00.000,261.952,30.293,999.946887
23 Mar 2024 07:35:00.000,47.467,11.481,1744.809298
06 Mar 2024 15:07:00.000,24.335,20.441,1298.618144
04 Mar 2024 13:27:00.000,258.505,13.452,1622.651670
10 Mar 2024 13:17:00.000,56.248,7.828,1999.984443
03 Mar 2024 18:36:00.000,351.145,50.526,705.937681
11 Mar 2024 08:11:00.000,100.703,7.765,1999.989589
13 Mar 2024 14:51:00.000,115.122,7.725,1999.993351
14 Mar 2024 14:48:00.000,125.911,7.710,1999.979833
10 Mar 2024 11:29:00.000,275.012,13.128,1642.813332
12 Mar 2024 11:30:00.000,50.794,7.841,1999.990240
24 Mar 2024 07:33:00.000,58.000,7.824,1999.986309
25 Mar 2024 09:13:00.000,99.173,7.763,2000.000028
25 Mar 2024 07:27:00.000,6.430,23.339,1195.415085
11 Mar 2024 09:52:00.000,62.986,9.248,1894.590262
14 Mar 2024 13:06:00.000,81.521,7.791,1999.976695
07 Mar 2024 15:03:00.000,6.510,23.471,1191.363181
03 Mar 2024 13:37:00.000,58.116,9.264,1893.033034
09 Mar 2024 09:52:00.000,194.994,19.697,1321.580513
20 Mar 2024 04:18:00.000,157.981,10.182,1817.843343
05 Mar 2024 18:31:00.000,164.037,68.889,595.081286
01 Mar 2024 17:02:00.000,22.112,20.452,1297.446088
16 Mar 2024 14:41:00.000,149.551,7.683,1999.997152
